Year,Month,Day,Site,NABAEnglishName,ButterflyCount,Party_Hours,#Parties
2015,7,18,SabinoCanyonAZ,Cloudless Sulphur,13,29.5,6
2015,7,18,SabinoCanyonAZ,Common Sootywing,7,29.5,6
2015,7,18,SabinoCanyonAZ,Taxiles Skipper,6,29.5,6
2015,7,18,SabinoCanyonAZ,Checkered White,2,29.5,6
2015,7,18,SabinoCanyonAZ,Desert Checkered-Skipper,1,29.5,6
2015,7,18,SabinoCanyonAZ,Golden-headed Scallopwing,9,29.5,6
2015,7,18,SabinoCanyonAZ,Gray Hairstreak,1,29.5,6
2015,7,18,SabinoCanyonAZ,Northern Cloudywing,11,29.5,6
2015,7,18,SabinoCanyonAZ,Painted Lady,4,29.5,6
2016,4,3,SabinoCanyonAZ,Desert Cloudywing,9,56.5,10
2016,4,3,SabinoCanyonAZ,California Sister,2,56.5,10
2016,4,3,SabinoCanyonAZ,Tropical Least Skipper,2,56.5,10
2016,4,3,SabinoCanyonAZ,Empress Leilia,55,56.5,10
2016,4,3,SabinoCanyonAZ,Great Purple Hairstreak,4,56.5,10
2016,4,3,SabinoCanyonAZ,White-barred Skipper,35,56.5,10
2016,4,3,SabinoCanyonAZ,Pipevine Swallowtail,145,56.5,10
2016,4,3,SabinoCanyonAZ,Fatal Metalmark,11,56.5,10
2016,4,3,SabinoCanyonAZ,Brown Elfin,3,56.5,10
2016,4,3,SabinoCanyonAZ,'Siva' Juniper Hairstreak,28,56.5,10
2016,4,3,SabinoCanyonAZ,Thicket Hairstreak,1,56.5,10
2016,4,3,SabinoCanyonAZ,Spring Azure,302,56.5,10
2016,4,3,SabinoCanyonAZ,Common Streaky-Skipper,7,56.5,10
2016,4,3,SabinoCanyonAZ,Sagebrush Checkerspot,10,56.5,10
2016,4,3,SabinoCanyonAZ,Black Checkerspot,5,56.5,10
2016,4,3,SabinoCanyonAZ,Fulvia Checkerspot,5,56.5,10
2016,4,3,SabinoCanyonAZ,Bordered Patch,1,56.5,10
2016,4,3,SabinoCanyonAZ,Southern Dogface,40,56.5,10
2016,4,3,SabinoCanyonAZ,Orange Sulphur,7,56.5,10
2016,4,3,SabinoCanyonAZ,Orange Skipperling,58,56.5,10
2016,4,3,SabinoCanyonAZ,Nabokov's Satyr,2,56.5,10
2016,4,3,SabinoCanyonAZ,Queen,1,56.5,10
2016,4,3,SabinoCanyonAZ,Tiny Checkerspot,1,56.5,10
2016,4,3,SabinoCanyonAZ,Zela Metalmark,3,56.5,10
2016,4,3,SabinoCanyonAZ,Arizona Hairstreak,9,56.5,10
2016,4,3,SabinoCanyonAZ,Sleepy Duskywing,1,56.5,10
2016,4,3,SabinoCanyonAZ,Funereal Duskywing,12,56.5,10
2016,4,3,SabinoCanyonAZ,Juvenal's Duskywing,2,56.5,10
2016,4,3,SabinoCanyonAZ,Pacuvius Duskywing,10,56.5,10
2016,4,3,SabinoCanyonAZ,Mournful Duskywing,12,56.5,10
2016,4,3,SabinoCanyonAZ,Mexican Yellow,92,56.5,10
2016,4,3,SabinoCanyonAZ,Sleepy Orange,41,56.5,10
2016,4,3,SabinoCanyonAZ,Erichson's White-Skipper,4,56.5,10
2016,4,3,SabinoCanyonAZ,Ceraunus Blue,7,56.5,10
2016,4,3,SabinoCanyonAZ,Reakirt's Blue,6,56.5,10
2016,4,3,SabinoCanyonAZ,Pahaska Skipper,11,56.5,10
2016,4,3,SabinoCanyonAZ,Fiery Skipper,19,56.5,10
2016,4,3,SabinoCanyonAZ,Common Buckeye,81,56.5,10
2016,4,3,SabinoCanyonAZ,Tropical Buckeye,11,56.5,10
2016,4,3,SabinoCanyonAZ,Marine Blue,59,56.5,10
2016,4,3,SabinoCanyonAZ,Violet-clouded Skipper,8,56.5,10
2016,4,3,SabinoCanyonAZ,American Snout,22,56.5,10
2016,4,3,SabinoCanyonAZ,Viceroy,2,56.5,10
2016,4,3,SabinoCanyonAZ,Red-spotted Purple,11,56.5,10
2016,4,3,SabinoCanyonAZ,Dainty Sulphur,75,56.5,10
2016,4,3,SabinoCanyonAZ,Mourning Cloak,1,56.5,10
2016,4,3,SabinoCanyonAZ,Giant Swallowtail,3,56.5,10
2016,4,3,SabinoCanyonAZ,Two-tailed Swallowtail,57,56.5,10
2016,4,3,SabinoCanyonAZ,Cloudless Sulphur,2,56.5,10
2016,4,3,SabinoCanyonAZ,Mylitta Crescent,3,56.5,10
2016,4,3,SabinoCanyonAZ,Texan Crescent,173,56.5,10
2016,4,3,SabinoCanyonAZ,Acmon Blue,22,56.5,10
2016,4,3,SabinoCanyonAZ,Checkered White,34,56.5,10
2016,4,3,SabinoCanyonAZ,White Checkered-Skipper,45,56.5,10
2016,4,3,SabinoCanyonAZ,Golden-headed Scallopwing,11,56.5,10
2016,4,3,SabinoCanyonAZ,Gray Hairstreak,14,56.5,10
2016,4,3,SabinoCanyonAZ,Arizona Powdered-Skipper,22,56.5,10
2016,4,3,SabinoCanyonAZ,Elada Checkerspot,16,56.5,10
2016,4,3,SabinoCanyonAZ,Red Admiral,3,56.5,10
2016,4,3,SabinoCanyonAZ,American Lady,9,56.5,10
2016,4,3,SabinoCanyonAZ,Short-tailed Skipper,1,56.5,10
2016,7,16,SabinoCanyonAZ,Desert Cloudywing,1,45.5,9
2016,7,16,SabinoCanyonAZ,California Sister,1,45.5,9
2016,7,16,SabinoCanyonAZ,Bronze Roadside-Skipper,1,45.5,9
2016,7,16,SabinoCanyonAZ,Cassus Roadside-Skipper,6,45.5,9
2016,7,16,SabinoCanyonAZ,Large Roadside-Skipper,12,45.5,9
2016,7,16,SabinoCanyonAZ,Nysa Roadside-Skipper,2,45.5,9
2016,7,16,SabinoCanyonAZ,Tropical Least Skipper,2,45.5,9
2016,7,16,SabinoCanyonAZ,Nais Metalmark,15,45.5,9
2016,7,16,SabinoCanyonAZ,Empress Leilia,17,45.5,9
2016,7,16,SabinoCanyonAZ,Golden Banded-Skipper,3,45.5,9
2016,7,16,SabinoCanyonAZ,Pipevine Swallowtail,41,45.5,9
2016,7,16,SabinoCanyonAZ,Fatal Metalmark,5,45.5,9
2016,7,16,SabinoCanyonAZ,'Siva' Juniper Hairstreak,1,45.5,9
2016,7,16,SabinoCanyonAZ,Spring Azure,52,45.5,9
2016,7,16,SabinoCanyonAZ,Common Streaky-Skipper,2,45.5,9
2016,7,16,SabinoCanyonAZ,Black Checkerspot,2,45.5,9
2016,7,16,SabinoCanyonAZ,Bordered Patch,16,45.5,9
2016,7,16,SabinoCanyonAZ,Acacia Skipper,44,45.5,9
2016,7,16,SabinoCanyonAZ,Orange Sulphur,4,45.5,9
2016,7,16,SabinoCanyonAZ,Orange Skipperling,2,45.5,9
2016,7,16,SabinoCanyonAZ,Nabokov's Satyr,5,45.5,9
2016,7,16,SabinoCanyonAZ,Queen,5,45.5,9
2016,7,16,SabinoCanyonAZ,Tiny Checkerspot,36,45.5,9
2016,7,16,SabinoCanyonAZ,Silver-spotted Skipper,1,45.5,9
2016,7,16,SabinoCanyonAZ,Arizona Hairstreak,20,45.5,9
2016,7,16,SabinoCanyonAZ,Funereal Duskywing,3,45.5,9
2016,7,16,SabinoCanyonAZ,Pacuvius Duskywing,47,45.5,9
2016,7,16,SabinoCanyonAZ,Mexican Yellow,1,45.5,9
2016,7,16,SabinoCanyonAZ,Sleepy Orange,9,45.5,9
2016,7,16,SabinoCanyonAZ,Ceraunus Blue,20,45.5,9
2016,7,16,SabinoCanyonAZ,Reakirt's Blue,4,45.5,9
2016,7,16,SabinoCanyonAZ,Fiery Skipper,15,45.5,9
2016,7,16,SabinoCanyonAZ,Colorado Hairstreak,3,45.5,9
2016,7,16,SabinoCanyonAZ,Common Buckeye,1,45.5,9
2016,7,16,SabinoCanyonAZ,Marine Blue,256,45.5,9
2016,7,16,SabinoCanyonAZ,American Snout,1,45.5,9
2016,7,16,SabinoCanyonAZ,Viceroy,3,45.5,9
2016,7,16,SabinoCanyonAZ,Red-spotted Purple,1,45.5,9
2016,7,16,SabinoCanyonAZ,Red Satyr,3,45.5,9
2016,7,16,SabinoCanyonAZ,Leda Ministreak,7,45.5,9
2016,7,16,SabinoCanyonAZ,Dainty Sulphur,9,45.5,9
2016,7,16,SabinoCanyonAZ,Giant Swallowtail,4,45.5,9
2016,7,16,SabinoCanyonAZ,Two-tailed Swallowtail,20,45.5,9
2016,7,16,SabinoCanyonAZ,Large Orange Sulphur,2,45.5,9
2016,7,16,SabinoCanyonAZ,Cloudless Sulphur,1,45.5,9
2016,7,16,SabinoCanyonAZ,Common Sootywing,3,45.5,9
2016,7,16,SabinoCanyonAZ,Mylitta Crescent,4,45.5,9
2016,7,16,SabinoCanyonAZ,Acmon Blue,5,45.5,9
2016,7,16,SabinoCanyonAZ,Taxiles Skipper,33,45.5,9
2016,7,16,SabinoCanyonAZ,Checkered White,2,45.5,9
2016,7,16,SabinoCanyonAZ,White Checkered-Skipper,1,45.5,9
2016,7,16,SabinoCanyonAZ,Golden-headed Scallopwing,24,45.5,9
2016,7,16,SabinoCanyonAZ,Gray Hairstreak,8,45.5,9
2016,7,16,SabinoCanyonAZ,Elada Checkerspot,20,45.5,9
2016,7,16,SabinoCanyonAZ,Drusius Cloudywing,1,45.5,9
2016,7,16,SabinoCanyonAZ,Northern Cloudywing,42,45.5,9
2017,3,26,SabinoCanyonAZ,Desert Cloudywing,2,58,10
2017,3,26,SabinoCanyonAZ,Gulf Fritillary,1,58,10
2017,3,26,SabinoCanyonAZ,Sara Orangetip,11,58,10
2017,3,26,SabinoCanyonAZ,Empress Leilia,179,58,10
2017,3,26,SabinoCanyonAZ,Great Purple Hairstreak,3,58,10
2017,3,26,SabinoCanyonAZ,White-barred Skipper,41,58,10
2017,3,26,SabinoCanyonAZ,Pipevine Swallowtail,162,58,10
2017,3,26,SabinoCanyonAZ,Western Pygmy-Blue,2,58,10
2017,3,26,SabinoCanyonAZ,Fatal Metalmark,4,58,10
2017,3,26,SabinoCanyonAZ,Brown Elfin,10,58,10
2017,3,26,SabinoCanyonAZ,'Siva' Juniper Hairstreak,10,58,10
2017,3,26,SabinoCanyonAZ,Thicket Hairstreak,1,58,10
2017,3,26,SabinoCanyonAZ,Spring Azure,394,58,10
2017,3,26,SabinoCanyonAZ,Common Streaky-Skipper,16,58,10
2017,3,26,SabinoCanyonAZ,Sagebrush Checkerspot,21,58,10
2017,3,26,SabinoCanyonAZ,Black Checkerspot,1,58,10
2017,3,26,SabinoCanyonAZ,Fulvia Checkerspot,13,58,10
2017,3,26,SabinoCanyonAZ,Bordered Patch,27,58,10
2017,3,26,SabinoCanyonAZ,Acacia Skipper,1,58,10
2017,3,26,SabinoCanyonAZ,Southern Dogface,62,58,10
2017,3,26,SabinoCanyonAZ,Orange Skipperling,42,58,10
2017,3,26,SabinoCanyonAZ,Queen,27,58,10
2017,3,26,SabinoCanyonAZ,Monarch,3,58,10
2017,3,26,SabinoCanyonAZ,Tiny Checkerspot,355,58,10
2017,3,26,SabinoCanyonAZ,Zela Metalmark,1,58,10
2017,3,26,SabinoCanyonAZ,Silver-spotted Skipper,2,58,10
2017,3,26,SabinoCanyonAZ,Arizona Hairstreak,4,58,10
2017,3,26,SabinoCanyonAZ,Funereal Duskywing,18,58,10
2017,3,26,SabinoCanyonAZ,Meridian Duskywing,1,58,10
2017,3,26,SabinoCanyonAZ,Pacuvius Duskywing,1,58,10
2017,3,26,SabinoCanyonAZ,Mournful Duskywing,3,58,10
2017,3,26,SabinoCanyonAZ,'Desert' Pearly Marble,3,58,10
2017,3,26,SabinoCanyonAZ,Mexican Yellow,43,58,10
2017,3,26,SabinoCanyonAZ,Sleepy Orange,68,58,10
2017,3,26,SabinoCanyonAZ,Erichson's White-Skipper,2,58,10
2017,3,26,SabinoCanyonAZ,Ceraunus Blue,1,58,10
2017,3,26,SabinoCanyonAZ,Reakirt's Blue,8,58,10
2017,3,26,SabinoCanyonAZ,Fiery Skipper,13,58,10
2017,3,26,SabinoCanyonAZ,Common Buckeye,21,58,10
2017,3,26,SabinoCanyonAZ,Tropical Buckeye,1,58,10
2017,3,26,SabinoCanyonAZ,Marine Blue,54,58,10
2017,3,26,SabinoCanyonAZ,Violet-clouded Skipper,8,58,10
2017,3,26,SabinoCanyonAZ,Eufala Skipper,1,58,10
2017,3,26,SabinoCanyonAZ,American Snout,154,58,10
2017,3,26,SabinoCanyonAZ,Red-spotted Admiral,3,58,10
2017,3,26,SabinoCanyonAZ,Dainty Sulphur,48,58,10
2017,3,26,SabinoCanyonAZ,Mourning Cloak,2,58,10
2017,3,26,SabinoCanyonAZ,Giant Swallowtail,5,58,10
2017,3,26,SabinoCanyonAZ,Two-tailed Swallowtail,73,58,10
2017,3,26,SabinoCanyonAZ,Black Swallowtail,2,58,10
2017,3,26,SabinoCanyonAZ,Mylitta Crescent,7,58,10
2017,3,26,SabinoCanyonAZ,Texan Crescent,79,58,10
2017,3,26,SabinoCanyonAZ,Acmon Blue,1,58,10
2017,3,26,SabinoCanyonAZ,Checkered White,42,58,10
2017,3,26,SabinoCanyonAZ,White Checkered-Skipper,17,58,10
2017,3,26,SabinoCanyonAZ,Desert Checkered-Skipper,1,58,10
2017,3,26,SabinoCanyonAZ,Golden-headed Scallopwing,16,58,10
2017,3,26,SabinoCanyonAZ,Gray Hairstreak,20,58,10
2017,3,26,SabinoCanyonAZ,Arizona Powdered-Skipper,15,58,10
2017,3,26,SabinoCanyonAZ,Elada Checkerspot,50,58,10
2017,3,26,SabinoCanyonAZ,Red Admiral,4,58,10
2017,3,26,SabinoCanyonAZ,Painted Lady,2,58,10
2017,3,26,SabinoCanyonAZ,American Lady,1,58,10
2017,7,15,SabinoCanyonAZ,Desert Cloudywing,1,38.5,6
2017,7,15,SabinoCanyonAZ,California Sister,1,38.5,6
2017,7,15,SabinoCanyonAZ,Cassus Roadside-Skipper,19,38.5,6
2017,7,15,SabinoCanyonAZ,Large Roadside-Skipper,2,38.5,6
2017,7,15,SabinoCanyonAZ,Nais Metalmark,25,38.5,6
2017,7,15,SabinoCanyonAZ,Empress Leilia,3,38.5,6
2017,7,15,SabinoCanyonAZ,Golden Banded-Skipper,6,38.5,6
2017,7,15,SabinoCanyonAZ,Pipevine Swallowtail,26,38.5,6
2017,7,15,SabinoCanyonAZ,Western Pygmy-Blue,1,38.5,6
2017,7,15,SabinoCanyonAZ,Fatal Metalmark,1,38.5,6
2017,7,15,SabinoCanyonAZ,Thicket Hairstreak,3,38.5,6
2017,7,15,SabinoCanyonAZ,Spring Azure,271,38.5,6
2017,7,15,SabinoCanyonAZ,Black Checkerspot,1,38.5,6
2017,7,15,SabinoCanyonAZ,Acacia Skipper,22,38.5,6
2017,7,15,SabinoCanyonAZ,Southern Dogface,8,38.5,6
2017,7,15,SabinoCanyonAZ,Orange Sulphur,8,38.5,6
2017,7,15,SabinoCanyonAZ,Orange Skipperling,1,38.5,6
2017,7,15,SabinoCanyonAZ,Queen,13,38.5,6
2017,7,15,SabinoCanyonAZ,Silver-spotted Skipper,8,38.5,6
2017,7,15,SabinoCanyonAZ,Arizona Hairstreak,21,38.5,6
2017,7,15,SabinoCanyonAZ,Funereal Duskywing,3,38.5,6
2017,7,15,SabinoCanyonAZ,Pacuvius Duskywing,31,38.5,6
2017,7,15,SabinoCanyonAZ,Mournful Duskywing,21,38.5,6
2017,7,15,SabinoCanyonAZ,Mexican Yellow,3,38.5,6
2017,7,15,SabinoCanyonAZ,Sleepy Orange,5,38.5,6
2017,7,15,SabinoCanyonAZ,Reakirt's Blue,3,38.5,6
2017,7,15,SabinoCanyonAZ,Fiery Skipper,44,38.5,6
2017,7,15,SabinoCanyonAZ,Marine Blue,36,38.5,6
2017,7,15,SabinoCanyonAZ,Red-spotted Purple,3,38.5,6
2017,7,15,SabinoCanyonAZ,Leda Ministreak,4,38.5,6
2017,7,15,SabinoCanyonAZ,Dainty Sulphur,1,38.5,6
2017,7,15,SabinoCanyonAZ,Mourning Cloak,3,38.5,6
2017,7,15,SabinoCanyonAZ,Two-tailed Swallowtail,5,38.5,6
2017,7,15,SabinoCanyonAZ,Cabbage White,4,38.5,6
2017,7,15,SabinoCanyonAZ,Taxiles Skipper,37,38.5,6
2017,7,15,SabinoCanyonAZ,Checkered White,1,38.5,6
2017,7,15,SabinoCanyonAZ,Common/White Checkered-Skipper,9,38.5,6
2017,7,15,SabinoCanyonAZ,Gray Hairstreak,16,38.5,6
2017,7,15,SabinoCanyonAZ,Arizona Powdered-Skipper,1,38.5,6
2017,7,15,SabinoCanyonAZ,Northern Cloudywing,3,38.5,6
2017,7,15,SabinoCanyonAZ,West Coast Lady,1,38.5,6
2017,7,15,SabinoCanyonAZ,Painted Lady,11,38.5,6
2018,4,3,SabinoCanyonAZ,Desert Cloudywing,3,51.5,9
2018,4,3,SabinoCanyonAZ,California Sister,1,51.5,9
2018,4,3,SabinoCanyonAZ,Pima Orangetip,20,51.5,9
2018,4,3,SabinoCanyonAZ,Sara Orangetip,29,51.5,9
2018,4,3,SabinoCanyonAZ,Empress Leilia,14,51.5,9
2018,4,3,SabinoCanyonAZ,Great Purple Hairstreak,7,51.5,9
2018,4,3,SabinoCanyonAZ,Sheep Skipper,1,51.5,9
2018,4,3,SabinoCanyonAZ,White-barred Skipper,22,51.5,9
2018,4,3,SabinoCanyonAZ,Pipevine Swallowtail,67,51.5,9
2018,4,3,SabinoCanyonAZ,Western Pygmy-Blue,1,51.5,9
2018,4,3,SabinoCanyonAZ,Fatal Metalmark,1,51.5,9
2018,4,3,SabinoCanyonAZ,Brown Elfin,14,51.5,9
2018,4,3,SabinoCanyonAZ,'Siva' Juniper Hairstreak,5,51.5,9
2018,4,3,SabinoCanyonAZ,Thicket Hairstreak,1,51.5,9
2018,4,3,SabinoCanyonAZ,Spring Azure,14,51.5,9
2018,4,3,SabinoCanyonAZ,Common Streaky-Skipper,24,51.5,9
2018,4,3,SabinoCanyonAZ,Sagebrush Checkerspot,17,51.5,9
2018,4,3,SabinoCanyonAZ,Black Checkerspot,2,51.5,9
2018,4,3,SabinoCanyonAZ,Fulvia Checkerspot,2,51.5,9
2018,4,3,SabinoCanyonAZ,Bordered Patch,12,51.5,9
2018,4,3,SabinoCanyonAZ,Southern Dogface,6,51.5,9
2018,4,3,SabinoCanyonAZ,Orange Sulphur,1,51.5,9
2018,4,3,SabinoCanyonAZ,Orange Skipperling,8,51.5,9
2018,4,3,SabinoCanyonAZ,Queen,8,51.5,9
2018,4,3,SabinoCanyonAZ,Tiny Checkerspot,281,51.5,9
2018,4,3,SabinoCanyonAZ,Zela Metalmark,5,51.5,9
2018,4,3,SabinoCanyonAZ,Arizona Hairstreak,20,51.5,9
2018,4,3,SabinoCanyonAZ,Sleepy Duskywing,2,51.5,9
2018,4,3,SabinoCanyonAZ,Funereal Duskywing,5,51.5,9
2018,4,3,SabinoCanyonAZ,Meridian Duskywing,3,51.5,9
2018,4,3,SabinoCanyonAZ,Pacuvius Duskywing,27,51.5,9
2018,4,3,SabinoCanyonAZ,Mournful Duskywing,7,51.5,9
2018,4,3,SabinoCanyonAZ,'Desert' Pearly Marble,26,51.5,9
2018,4,3,SabinoCanyonAZ,Mexican Yellow,1,51.5,9
2018,4,3,SabinoCanyonAZ,Sleepy Orange,11,51.5,9
2018,4,3,SabinoCanyonAZ,Ceraunus Blue,1,51.5,9
2018,4,3,SabinoCanyonAZ,Fiery Skipper,5,51.5,9
2018,4,3,SabinoCanyonAZ,Marine Blue,66,51.5,9
2018,4,3,SabinoCanyonAZ,American Snout,9,51.5,9
2018,4,3,SabinoCanyonAZ,Red-spotted Purple,6,51.5,9
2018,4,3,SabinoCanyonAZ,Dainty Sulphur,3,51.5,9
2018,4,3,SabinoCanyonAZ,Mourning Cloak,2,51.5,9
2018,4,3,SabinoCanyonAZ,Giant Swallowtail,5,51.5,9
2018,4,3,SabinoCanyonAZ,Two-tailed Swallowtail,26,51.5,9
2018,4,3,SabinoCanyonAZ,Common Sootywing,2,51.5,9
2018,4,3,SabinoCanyonAZ,Mylitta Crescent,1,51.5,9
2018,4,3,SabinoCanyonAZ,Texan Crescent,10,51.5,9
2018,4,3,SabinoCanyonAZ,Spring White,8,51.5,9
2018,4,3,SabinoCanyonAZ,White Checkered-Skipper,1,51.5,9
2018,4,3,SabinoCanyonAZ,Desert Checkered-Skipper,1,51.5,9
2018,4,3,SabinoCanyonAZ,Golden-headed Scallopwing,14,51.5,9
2018,4,3,SabinoCanyonAZ,Gray Hairstreak,5,51.5,9
2018,4,3,SabinoCanyonAZ,Arizona Powdered-Skipper,8,51.5,9
2018,4,3,SabinoCanyonAZ,Elada Checkerspot,8,51.5,9
2018,7,31,SabinoCanyonAZ,Desert Cloudywing,1,33.5,6
2018,7,31,SabinoCanyonAZ,California Sister,4,33.5,6
2018,7,31,SabinoCanyonAZ,Gulf Fritillary,2,33.5,6
2018,7,31,SabinoCanyonAZ,Bronze Roadside-Skipper,5,33.5,6
2018,7,31,SabinoCanyonAZ,Cassus Roadside-Skipper,3,33.5,6
2018,7,31,SabinoCanyonAZ,Large Roadside-Skipper,5,33.5,6
2018,7,31,SabinoCanyonAZ,Nais Metalmark,15,33.5,6
2018,7,31,SabinoCanyonAZ,Palmer's Metalmark,1,33.5,6
2018,7,31,SabinoCanyonAZ,Empress Leilia,32,33.5,6
2018,7,31,SabinoCanyonAZ,Golden Banded-Skipper,21,33.5,6
2018,7,31,SabinoCanyonAZ,Pipevine Swallowtail,83,33.5,6
2018,7,31,SabinoCanyonAZ,Western Pygmy-Blue,3,33.5,6
2018,7,31,SabinoCanyonAZ,Fatal Metalmark,2,33.5,6
2018,7,31,SabinoCanyonAZ,Thicket Hairstreak,1,33.5,6
2018,7,31,SabinoCanyonAZ,Spring Azure,141,33.5,6
2018,7,31,SabinoCanyonAZ,Common Streaky-Skipper,1,33.5,6
2018,7,31,SabinoCanyonAZ,Bordered Patch,9,33.5,6
2018,7,31,SabinoCanyonAZ,Acacia Skipper,24,33.5,6
2018,7,31,SabinoCanyonAZ,Southern Dogface,3,33.5,6
2018,7,31,SabinoCanyonAZ,Orange Sulphur,139,33.5,6
2018,7,31,SabinoCanyonAZ,Clouded Sulphur,1,33.5,6
2018,7,31,SabinoCanyonAZ,Orange Skipperling,5,33.5,6
2018,7,31,SabinoCanyonAZ,Queen,13,33.5,6
2018,7,31,SabinoCanyonAZ,Monarch,6,33.5,6
2018,7,31,SabinoCanyonAZ,Tiny Checkerspot,7,33.5,6
2018,7,31,SabinoCanyonAZ,Zela Metalmark,2,33.5,6
2018,7,31,SabinoCanyonAZ,Silver-spotted Skipper,6,33.5,6
2018,7,31,SabinoCanyonAZ,Arizona Hairstreak,5,33.5,6
2018,7,31,SabinoCanyonAZ,Funereal Duskywing,3,33.5,6
2018,7,31,SabinoCanyonAZ,Juvenal's Duskywing,1,33.5,6
2018,7,31,SabinoCanyonAZ,Pacuvius Duskywing,39,33.5,6
2018,7,31,SabinoCanyonAZ,Mournful Duskywing,4,33.5,6
2018,7,31,SabinoCanyonAZ,Mexican Yellow,2,33.5,6
2018,7,31,SabinoCanyonAZ,Sleepy Orange,26,33.5,6
2018,7,31,SabinoCanyonAZ,Tailed Orange,9,33.5,6
2018,7,31,SabinoCanyonAZ,Ceraunus Blue,19,33.5,6
2018,7,31,SabinoCanyonAZ,Reakirt's Blue,4,33.5,6
2018,7,31,SabinoCanyonAZ,Fiery Skipper,13,33.5,6
2018,7,31,SabinoCanyonAZ,Colorado Hairstreak,5,33.5,6
2018,7,31,SabinoCanyonAZ,Lyside Sulphur,4,33.5,6
2018,7,31,SabinoCanyonAZ,Marine Blue,12,33.5,6
2018,7,31,SabinoCanyonAZ,American Snout,18,33.5,6
2018,7,31,SabinoCanyonAZ,Viceroy,1,33.5,6
2018,7,31,SabinoCanyonAZ,Red-spotted Purple,7,33.5,6
2018,7,31,SabinoCanyonAZ,Dainty Sulphur,2,33.5,6
2018,7,31,SabinoCanyonAZ,Edwards' Skipperling,1,33.5,6
2018,7,31,SabinoCanyonAZ,Giant Swallowtail,1,33.5,6
2018,7,31,SabinoCanyonAZ,Two-tailed Swallowtail,34,33.5,6
2018,7,31,SabinoCanyonAZ,Black Swallowtail,1,33.5,6
2018,7,31,SabinoCanyonAZ,Large Orange Sulphur,1,33.5,6
2018,7,31,SabinoCanyonAZ,Cloudless Sulphur,234,33.5,6
2018,7,31,SabinoCanyonAZ,Common Sootywing,7,33.5,6
2018,7,31,SabinoCanyonAZ,Mylitta Crescent,1,33.5,6
2018,7,31,SabinoCanyonAZ,Texan Crescent,5,33.5,6
2018,7,31,SabinoCanyonAZ,Taxiles Skipper,21,33.5,6
2018,7,31,SabinoCanyonAZ,Dull Firetip,9,33.5,6
2018,7,31,SabinoCanyonAZ,Gray Hairstreak,1,33.5,6
2018,7,31,SabinoCanyonAZ,Arizona Powdered-Skipper,1,33.5,6
2018,7,31,SabinoCanyonAZ,Elada Checkerspot,40,33.5,6
2018,7,31,SabinoCanyonAZ,Northern Cloudywing,26,33.5,6
2018,7,31,SabinoCanyonAZ,Red Admiral,1,33.5,6
2018,7,31,SabinoCanyonAZ,Painted Lady,1,33.5,6
2018,7,31,SabinoCanyonAZ,American Lady,2,33.5,6
2018,7,31,SabinoCanyonAZ,,1,33.5,6
2011,7,31,SantaRitaMountains,Bronze Roadside-Skipper,13,16,3
2011,7,31,SantaRitaMountains,Cassus Roadside-Skipper,3,16,3
2011,7,31,SantaRitaMountains,Large Roadside-Skipper,3,16,3
2011,7,31,SantaRitaMountains,Slaty Roadside-Skipper,2,16,3
2011,7,31,SantaRitaMountains,Nysa Roadside-Skipper,3,16,3
2011,7,31,SantaRitaMountains,Hackberry Emperor,1,16,3
2011,7,31,SantaRitaMountains,Tawny Emperor,2,16,3
2011,7,31,SantaRitaMountains,Empress Leilia,21,16,3
2011,7,31,SantaRitaMountains,Golden Banded-Skipper,4,16,3
2011,7,31,SantaRitaMountains,Pipevine Swallowtail,7,16,3
2011,7,31,SantaRitaMountains,'Siva' Juniper Hairstreak,1,16,3
2011,7,31,SantaRitaMountains,Common Streaky-Skipper,17,16,3
2011,7,31,SantaRitaMountains,White-striped Longtail,1,16,3
2011,7,31,SantaRitaMountains,Bordered Patch,50,16,3
2011,7,31,SantaRitaMountains,Arizona Skipper,27,16,3
2011,7,31,SantaRitaMountains,Gold-costa Skipper,2,16,3
2011,7,31,SantaRitaMountains,Acacia Skipper,21,16,3
2011,7,31,SantaRitaMountains,Orange Sulphur,2,16,3
2011,7,31,SantaRitaMountains,Orange Skipperling,1,16,3
2011,7,31,SantaRitaMountains,Tiny Checkerspot,20,16,3
2011,7,31,SantaRitaMountains,Silver-spotted Skipper,3,16,3
2011,7,31,SantaRitaMountains,Funereal Duskywing,1,16,3
2011,7,31,SantaRitaMountains,Mournful Duskywing,1,16,3
2011,7,31,SantaRitaMountains,Mexican Yellow,3,16,3
2011,7,31,SantaRitaMountains,Ceraunus Blue,8,16,3
2011,7,31,SantaRitaMountains,Marine Blue,9,16,3
2011,7,31,SantaRitaMountains,Red Satyr,10,16,3
2011,7,31,SantaRitaMountains,Two-tailed Swallowtail,17,16,3
2011,7,31,SantaRitaMountains,Cloudless Sulphur,5,16,3
2011,7,31,SantaRitaMountains,Common Sootywing,3,16,3
2011,7,31,SantaRitaMountains,Many-spotted Skipperling,1,16,3
2011,7,31,SantaRitaMountains,Golden-headed Scallopwing,144,16,3
2011,7,31,SantaRitaMountains,Gray Hairstreak,1,16,3
2011,7,31,SantaRitaMountains,Elada Checkerspot,135,16,3
2011,7,31,SantaRitaMountains,Drusius Cloudywing,3,16,3
2011,7,31,SantaRitaMountains,Northern Cloudywing,43,16,3
2011,10,1,SantaRitaMountains,California Sister,30,41.5,6
