Year,Month,Day,Site,NABAEnglishName,LatinAnalysisName,ButterflyCount,#Parties,PartyHours
2018,7,31,SabinoCanyonAZ,Sleepy Orange,Eurema_nicippe  ,26,6,33.5
2018,7,31,SabinoCanyonAZ,Southern Dogface,Colias_cesonia  ,3,6,33.5
2018,7,31,SabinoCanyonAZ,Spring Azure,Celastrina_ladon  ,141,6,33.5
2018,7,31,SabinoCanyonAZ,Tailed Orange,Eurema_proterpia  ,9,6,33.5
2018,7,31,SabinoCanyonAZ,Taxiles Skipper,Poanes_taxiles  ,21,6,33.5
2018,7,31,SabinoCanyonAZ,Texan Crescent,Phyciodes_texana  ,5,6,33.5
2018,7,31,SabinoCanyonAZ,Thicket Hairstreak,Callophrys_spinetorum  ,1,6,33.5
2018,7,31,SabinoCanyonAZ,Tiny Checkerspot,Dymasia_dymas  ,7,6,33.5
2018,7,31,SabinoCanyonAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,34,6,33.5
2018,7,31,SabinoCanyonAZ,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,6,33.5
2018,7,31,SabinoCanyonAZ,Viceroy,Limenitis_archippus  ,1,6,33.5
2018,7,31,SabinoCanyonAZ,Western Pygmy-Blue,Brephidium_exile  ,3,6,33.5
2018,7,31,SabinoCanyonAZ,Zela Metalmark,Emesis_zela  ,2,6,33.5
2011,7,31,SantaRitaMountains,Acacia Skipper,Cogia_hippalus  ,21,3,16
2011,7,31,SantaRitaMountains,Arizona Skipper,Codatractus_arizonensis  ,27,3,16
2011,7,31,SantaRitaMountains,Bordered Patch,Chlosyne_lacinia  ,50,3,16
2011,7,31,SantaRitaMountains,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,13,3,16
2011,7,31,SantaRitaMountains,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,3,3,16
2011,7,31,SantaRitaMountains,Ceraunus Blue,Hemiargus_ceraunus  ,8,3,16
2011,7,31,SantaRitaMountains,Cloudless Sulphur,Phoebis_sennae  ,5,3,16
2011,7,31,SantaRitaMountains,Common Sootywing,Pholisora_catullus  ,3,3,16
2011,7,31,SantaRitaMountains,Common Streaky-Skipper,Celotes_nessus  ,17,3,16
2011,7,31,SantaRitaMountains,Drusius Cloudywing,Thorybes_drusius ,3,3,16
2011,7,31,SantaRitaMountains,Elada Checkerspot,Texola_elada  ,135,3,16
2011,7,31,SantaRitaMountains,Empress Leilia,Asterocampa_leilia  ,21,3,16
2011,7,31,SantaRitaMountains,Funereal Duskywing,Erynnis_funeralis  ,1,3,16
2011,7,31,SantaRitaMountains,Gold-costa Skipper,Cogia_caicus  ,2,3,16
2011,7,31,SantaRitaMountains,Golden Banded-Skipper,Autochton_cellus  ,4,3,16
2011,7,31,SantaRitaMountains,Golden-headed Scallopwing,Staphylus_ceos  ,144,3,16
2011,7,31,SantaRitaMountains,Gray Hairstreak,Strymon_melinus  ,1,3,16
2011,7,31,SantaRitaMountains,Hackberry Emperor,Asterocampa_celtis  ,1,3,16
2011,7,31,SantaRitaMountains,Large Roadside-Skipper,Amblyscirtes_exoteria  ,3,3,16
2011,7,31,SantaRitaMountains,Many-spotted Skipperling,Piruna_cingo  ,1,3,16
2011,7,31,SantaRitaMountains,Marine Blue,Leptotes_marina  ,9,3,16
2011,7,31,SantaRitaMountains,Mexican Yellow,Eurema_mexicana  ,3,3,16
2011,7,31,SantaRitaMountains,Mournful Duskywing,Erynnis_tristis  ,1,3,16
2011,7,31,SantaRitaMountains,Northern Cloudywing,Thorybes_pylades  ,43,3,16
2011,7,31,SantaRitaMountains,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,3,3,16
2011,7,31,SantaRitaMountains,Orange Skipperling,Copaeodes_aurantiacus  ,1,3,16
2011,7,31,SantaRitaMountains,Orange Sulphur,Colias_eurytheme  ,2,3,16
2011,7,31,SantaRitaMountains,Pipevine Swallowtail,Battus_philenor  ,7,3,16
2011,7,31,SantaRitaMountains,Red Satyr,Megisto_rubricata  ,10,3,16
2011,7,31,SantaRitaMountains,Silver-spotted Skipper,Epargyreus_clarus ,3,3,16
2011,7,31,SantaRitaMountains,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,1,3,16
2011,7,31,SantaRitaMountains,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,2,3,16
2011,7,31,SantaRitaMountains,Tawny Emperor,Asterocampa_clyton  ,2,3,16
2011,7,31,SantaRitaMountains,Tiny Checkerspot,Dymasia_dymas  ,20,3,16
2011,7,31,SantaRitaMountains,Two-tailed Swallowtail,Papilio_multicaudata  ,17,3,16
2011,7,31,SantaRitaMountains,White-striped Longtail,Chioides_catillus  ,1,3,16
2011,10,1,SantaRitaMountains,American Lady,Vanessa_virginiensis  ,1,6,41.5
2011,10,1,SantaRitaMountains,American Snout,Libytheana_carinenta  ,68,6,41.5
2011,10,1,SantaRitaMountains,Arizona Giant-Skipper,Agathymus_aryxna  ,5,6,41.5
2011,10,1,SantaRitaMountains,Arizona Metalmark,Calephelis_arizonensis  ,3,6,41.5
2011,10,1,SantaRitaMountains,Arizona Powdered-Skipper,Systasea_zampa  ,2,6,41.5
2011,10,1,SantaRitaMountains,Arizona Skipper,Codatractus_arizonensis  ,2,6,41.5
2011,10,1,SantaRitaMountains,Black Swallowtail,Papilio_polyxenes  ,2,6,41.5
2011,10,1,SantaRitaMountains,Bordered Patch,Chlosyne_lacinia  ,79,6,41.5
2011,10,1,SantaRitaMountains,California Sister,Adelpha_bredowii  ,30,6,41.5
2011,10,1,SantaRitaMountains,Ceraunus Blue,Hemiargus_ceraunus  ,98,6,41.5
2011,10,1,SantaRitaMountains,Cloudless Sulphur,Phoebis_sennae  ,231,6,41.5
2011,10,1,SantaRitaMountains,Common/White Checkered-Skipper,Pyrgus_sp.  ,4,6,41.5
2011,10,1,SantaRitaMountains,Dainty Sulphur,Nathalis_iole  ,18,6,41.5
2011,10,1,SantaRitaMountains,Desert Checkered-Skipper,Pyrgus_philetas  ,1,6,41.5
2011,10,1,SantaRitaMountains,Dotted Roadside-Skipper,Amblyscirtes_eos  ,1,6,41.5
2011,10,1,SantaRitaMountains,Elada Checkerspot,Texola_elada  ,74,6,41.5
2011,10,1,SantaRitaMountains,Elf,Microtia_elva  ,2,6,41.5
2011,10,1,SantaRitaMountains,Empress Leilia,Asterocampa_leilia  ,120,6,41.5
2011,10,1,SantaRitaMountains,Eufala Skipper,Lerodea_eufala  ,3,6,41.5
2011,10,1,SantaRitaMountains,Fatal Metalmark,Calephelis_nemesis  ,5,6,41.5
2011,10,1,SantaRitaMountains,Funereal Duskywing,Erynnis_funeralis  ,17,6,41.5
2011,10,1,SantaRitaMountains,Giant Swallowtail,Papilio_cresphontes  ,4,6,41.5
2011,10,1,SantaRitaMountains,Golden-headed Scallopwing,Staphylus_ceos  ,3,6,41.5
2011,10,1,SantaRitaMountains,Gray Hairstreak,Strymon_melinus  ,15,6,41.5
2011,10,1,SantaRitaMountains,Gulf Fritillary,Agraulis_vanillae  ,7,6,41.5
2011,10,1,SantaRitaMountains,Hackberry Emperor,Asterocampa_celtis  ,20,6,41.5
2011,10,1,SantaRitaMountains,Large Orange Sulphur,Phoebis_agarithe  ,1,6,41.5
2011,10,1,SantaRitaMountains,Leda Ministreak,Ministrymon_leda  ,2,6,41.5
2011,10,1,SantaRitaMountains,Marine Blue,Leptotes_marina  ,51,6,41.5
2011,10,1,SantaRitaMountains,Mexican Yellow,Eurema_mexicana  ,97,6,41.5
2011,10,1,SantaRitaMountains,Monarch,Danaus_plexippus ,1,6,41.5
2011,10,1,SantaRitaMountains,Mourning Cloak,Nymphalis_antiopa  ,1,6,41.5
2011,10,1,SantaRitaMountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,25,6,41.5
2011,10,1,SantaRitaMountains,Orange Skipperling,Copaeodes_aurantiacus  ,19,6,41.5
2011,10,1,SantaRitaMountains,Orange Sulphur,Colias_eurytheme  ,9,6,41.5
2011,10,1,SantaRitaMountains,Painted Crescent,Phyciodes_picta  ,1,6,41.5
2011,10,1,SantaRitaMountains,Painted Lady,Vanessa_cardui  ,5,6,41.5
2011,10,1,SantaRitaMountains,Palmer's Metalmark,Apodemia_palmeri  ,34,6,41.5
2011,10,1,SantaRitaMountains,Pipevine Swallowtail,Battus_philenor  ,53,6,41.5
2011,10,1,SantaRitaMountains,Queen,Danaus_gilippus ,8,6,41.5
2011,10,1,SantaRitaMountains,Reakirt's Blue,Hemiargus_isola  ,10,6,41.5
2011,10,1,SantaRitaMountains,Red-bordered Satyr,Gyrocheilus_patrobas  ,28,6,41.5
2011,10,1,SantaRitaMountains,Red-spotted Admiral,Limenitis_arthemis  ,38,6,41.5
2011,10,1,SantaRitaMountains,Sheep Skipper,Atrytonopsis_edwardsii  ,4,6,41.5
2011,10,1,SantaRitaMountains,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,1,6,41.5
2011,10,1,SantaRitaMountains,Sleepy Orange,Eurema_nicippe  ,10,6,41.5
2011,10,1,SantaRitaMountains,Southern Dogface,Colias_cesonia  ,1,6,41.5
2011,10,1,SantaRitaMountains,Spring Azure,Celastrina_ladon  ,44,6,41.5
2011,10,1,SantaRitaMountains,Tailed Orange,Eurema_proterpia  ,1,6,41.5
2011,10,1,SantaRitaMountains,Tawny Emperor,Asterocampa_clyton  ,57,6,41.5
2011,10,1,SantaRitaMountains,Texan Crescent,Phyciodes_texana  ,1,6,41.5
2011,10,1,SantaRitaMountains,Theona Checkerspot,Thessalia_theona  ,2,6,41.5
2011,10,1,SantaRitaMountains,Tiny Checkerspot,Dymasia_dymas  ,51,6,41.5
2011,10,1,SantaRitaMountains,Tropical Buckeye,Junonia_genoveva  ,1,6,41.5
2011,10,1,SantaRitaMountains,Two-tailed Swallowtail,Papilio_multicaudata  ,24,6,41.5
2011,10,1,SantaRitaMountains,Variegated Fritillary,Euptoieta_claudia  ,5,6,41.5
2011,10,1,SantaRitaMountains,White Checkered-Skipper,Pyrgus_albescens  ,1,6,41.5
2012,7,29,SantaRitaMountains,Acacia Skipper,Cogia_hippalus  ,8,5,18.5
2012,7,29,SantaRitaMountains,American Snout,Libytheana_carinenta  ,6,5,18.5
2012,7,29,SantaRitaMountains,Arizona Powdered-Skipper,Systasea_zampa  ,8,5,18.5
2012,7,29,SantaRitaMountains,Arizona Skipper,Codatractus_arizonensis  ,31,5,18.5
2012,7,29,SantaRitaMountains,Bordered Patch,Chlosyne_lacinia  ,15,5,18.5
2012,7,29,SantaRitaMountains,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,12,5,18.5
2012,7,29,SantaRitaMountains,California Sister,Adelpha_bredowii  ,4,5,18.5
2012,7,29,SantaRitaMountains,Canyonland Satyr,Cyllopsis_pertepida  ,1,5,18.5
2012,7,29,SantaRitaMountains,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,18,5,18.5
2012,7,29,SantaRitaMountains,Ceraunus Blue,Hemiargus_ceraunus  ,3,5,18.5
2012,7,29,SantaRitaMountains,Cloudless Sulphur,Phoebis_sennae  ,13,5,18.5
2012,7,29,SantaRitaMountains,Common Sootywing,Pholisora_catullus  ,19,5,18.5
2012,7,29,SantaRitaMountains,Common Streaky-Skipper,Celotes_nessus  ,19,5,18.5
2012,7,29,SantaRitaMountains,Dainty Sulphur,Nathalis_iole  ,6,5,18.5
2012,7,29,SantaRitaMountains,Desert Checkered-Skipper,Pyrgus_philetas  ,2,5,18.5
2012,7,29,SantaRitaMountains,Desert Cloudywing,Achalarus_casica  ,1,5,18.5
2012,7,29,SantaRitaMountains,Dotted Roadside-Skipper,Amblyscirtes_eos  ,1,5,18.5
2012,7,29,SantaRitaMountains,Drusius Cloudywing,Thorybes_drusius ,7,5,18.5
2012,7,29,SantaRitaMountains,Dull Firetip,Pyrrhopyge_araxes  ,2,5,18.5
2012,7,29,SantaRitaMountains,Edwards' Skipperling,Oarisma_edwardsii  ,2,5,18.5
2012,7,29,SantaRitaMountains,Elada Checkerspot,Texola_elada  ,104,5,18.5
2012,7,29,SantaRitaMountains,Empress Leilia,Asterocampa_leilia  ,21,5,18.5
2012,7,29,SantaRitaMountains,Gold-costa Skipper,Cogia_caicus  ,2,5,18.5
2012,7,29,SantaRitaMountains,Golden Banded-Skipper,Autochton_cellus  ,32,5,18.5
2012,7,29,SantaRitaMountains,Golden-headed Scallopwing,Staphylus_ceos  ,58,5,18.5
2012,7,29,SantaRitaMountains,Gulf Fritillary,Agraulis_vanillae  ,3,5,18.5
2012,7,29,SantaRitaMountains,Juvenal's Duskywing,Erynnis_juvenalis  ,1,5,18.5
2012,7,29,SantaRitaMountains,Large Roadside-Skipper,Amblyscirtes_exoteria  ,8,5,18.5
2012,7,29,SantaRitaMountains,Lyside Sulphur,Kricogonia_lyside  ,1,5,18.5
2012,7,29,SantaRitaMountains,Many-spotted Skipperling,Piruna_cingo  ,12,5,18.5
2012,7,29,SantaRitaMountains,Marine Blue,Leptotes_marina  ,43,5,18.5
2012,7,29,SantaRitaMountains,Mexican Yellow,Eurema_mexicana  ,28,5,18.5
2012,7,29,SantaRitaMountains,Moon-marked Skipper,Atrytonopsis_lunus  ,8,5,18.5
2012,7,29,SantaRitaMountains,Mormon Metalmark,Apodemia_mormo  ,2,5,18.5
2012,7,29,SantaRitaMountains,Mournful Duskywing,Erynnis_tristis  ,5,5,18.5
2012,7,29,SantaRitaMountains,Mourning Cloak,Nymphalis_antiopa  ,3,5,18.5
2012,7,29,SantaRitaMountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,5,18.5
2012,7,29,SantaRitaMountains,Northern Cloudywing,Thorybes_pylades  ,99,5,18.5
2012,7,29,SantaRitaMountains,Orange Skipperling,Copaeodes_aurantiacus  ,24,5,18.5
2012,7,29,SantaRitaMountains,Orange Sulphur,Colias_eurytheme  ,2,5,18.5
2012,7,29,SantaRitaMountains,Painted Lady,Vanessa_cardui  ,4,5,18.5
2012,7,29,SantaRitaMountains,Pipevine Swallowtail,Battus_philenor  ,25,5,18.5
2012,7,29,SantaRitaMountains,Reakirt's Blue,Hemiargus_isola  ,6,5,18.5
2012,7,29,SantaRitaMountains,Red Satyr,Megisto_rubricata  ,12,5,18.5
2012,7,29,SantaRitaMountains,Red-spotted Purple,Limenitis_arthemis_astyanax  ,3,5,18.5
2012,7,29,SantaRitaMountains,Silver-spotted Skipper,Epargyreus_clarus ,10,5,18.5
2012,7,29,SantaRitaMountains,Sleepy Orange,Eurema_nicippe  ,7,5,18.5
2012,7,29,SantaRitaMountains,Spring Azure,Celastrina_ladon  ,11,5,18.5
2012,7,29,SantaRitaMountains,Taxiles Skipper,Poanes_taxiles  ,41,5,18.5
2012,7,29,SantaRitaMountains,Tiny Checkerspot,Dymasia_dymas  ,58,5,18.5
2012,7,29,SantaRitaMountains,Two-tailed Swallowtail,Papilio_multicaudata  ,32,5,18.5
2012,7,29,SantaRitaMountains,Zela Metalmark,Emesis_zela  ,5,5,18.5
2012,9,30,SantaRitaMountains,Acacia Skipper,Cogia_hippalus  ,6,7,45
2012,9,30,SantaRitaMountains,Acmon Blue,Plebejus_acmon_,6,7,45
2012,9,30,SantaRitaMountains,American Lady,Vanessa_virginiensis  ,51,7,45
2012,9,30,SantaRitaMountains,American Snout,Libytheana_carinenta  ,203,7,45
2012,9,30,SantaRitaMountains,Arizona Giant-Skipper,Agathymus_aryxna  ,4,7,45
2012,9,30,SantaRitaMountains,Arizona Hairstreak,Erora_quaderna  ,1,7,45
2012,9,30,SantaRitaMountains,Arizona Metalmark,Calephelis_arizonensis  ,4,7,45
2012,9,30,SantaRitaMountains,Arizona Powdered-Skipper,Systasea_zampa  ,20,7,45
2012,9,30,SantaRitaMountains,Arizona Skipper,Codatractus_arizonensis  ,5,7,45
2012,9,30,SantaRitaMountains,Black Swallowtail,Papilio_polyxenes  ,3,7,45
2012,9,30,SantaRitaMountains,Bordered Patch,Chlosyne_lacinia  ,170,7,45
2012,9,30,SantaRitaMountains,California Patch,Chlosyne_californica  ,6,7,45
2012,9,30,SantaRitaMountains,California Sister,Adelpha_bredowii  ,185,7,45
2012,9,30,SantaRitaMountains,Ceraunus Blue,Hemiargus_ceraunus  ,218,7,45
2012,9,30,SantaRitaMountains,Checkered White,Pontia_protodice  ,14,7,45
2012,9,30,SantaRitaMountains,Chiricahua White,Neophasia_terlootii  ,1,7,45
2012,9,30,SantaRitaMountains,Cloudless Sulphur,Phoebis_sennae  ,60,7,45
2012,9,30,SantaRitaMountains,Colorado Hairstreak,Hypaurotis_crysalus ,1,7,45
2012,9,30,SantaRitaMountains,Common Buckeye,Junonia_coenia  ,3,7,45
2012,9,30,SantaRitaMountains,Dainty Sulphur,Nathalis_iole  ,81,7,45
2012,9,30,SantaRitaMountains,Desert Checkered-Skipper,Pyrgus_philetas  ,28,7,45
2012,9,30,SantaRitaMountains,Desert Cloudywing,Achalarus_casica  ,2,7,45
2012,9,30,SantaRitaMountains,Dorantes Longtail,Urbanus_dorantes  ,5,7,45
2012,9,30,SantaRitaMountains,Dull Firetip,Pyrrhopyge_araxes  ,1,7,45
2012,9,30,SantaRitaMountains,Elada Checkerspot,Texola_elada  ,9,7,45
2012,9,30,SantaRitaMountains,Elf,Microtia_elva  ,66,7,45
2012,9,30,SantaRitaMountains,Empress Leilia,Asterocampa_leilia  ,122,7,45
2012,9,30,SantaRitaMountains,Erichson's White-Skipper,Heliopetes_domicella  ,8,7,45
2012,9,30,SantaRitaMountains,Eufala Skipper,Lerodea_eufala  ,7,7,45
2012,9,30,SantaRitaMountains,Fatal Metalmark,Calephelis_nemesis  ,4,7,45
2012,9,30,SantaRitaMountains,Fiery Skipper,Hylephila_phyleus  ,1,7,45
2012,9,30,SantaRitaMountains,Funereal Duskywing,Erynnis_funeralis  ,24,7,45
2012,9,30,SantaRitaMountains,Giant Swallowtail,Papilio_cresphontes  ,34,7,45
2012,9,30,SantaRitaMountains,Golden-headed Scallopwing,Staphylus_ceos  ,11,7,45
2012,9,30,SantaRitaMountains,Gray Hairstreak,Strymon_melinus  ,15,7,45
2012,9,30,SantaRitaMountains,Great Purple Hairstreak,Atlides_halesus  ,2,7,45
2012,9,30,SantaRitaMountains,Gulf Fritillary,Agraulis_vanillae  ,13,7,45
2012,9,30,SantaRitaMountains,Hackberry Emperor,Asterocampa_celtis  ,14,7,45
2012,9,30,SantaRitaMountains,Hammock Skipper,Polygonus_leo  ,1,7,45
2012,9,30,SantaRitaMountains,Leda Ministreak,Ministrymon_leda  ,1,7,45
2012,9,30,SantaRitaMountains,Lyside Sulphur,Kricogonia_lyside  ,1,7,45
2012,9,30,SantaRitaMountains,Marine Blue,Leptotes_marina  ,78,7,45
2012,9,30,SantaRitaMountains,Mexican Fritillary,Euptoieta_hegesia  ,1,7,45
2012,9,30,SantaRitaMountains,Mexican Yellow,Eurema_mexicana  ,272,7,45
2012,9,30,SantaRitaMountains,Monarch,Danaus_plexippus ,2,7,45
2012,9,30,SantaRitaMountains,Mormon Metalmark,Apodemia_mormo  ,4,7,45
2012,9,30,SantaRitaMountains,Mournful Duskywing,Erynnis_tristis  ,3,7,45
2012,9,30,SantaRitaMountains,Mourning Cloak,Nymphalis_antiopa  ,4,7,45
2012,9,30,SantaRitaMountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,29,7,45
2012,9,30,SantaRitaMountains,Orange Skipperling,Copaeodes_aurantiacus  ,58,7,45
2012,9,30,SantaRitaMountains,Orange Sulphur,Colias_eurytheme  ,4,7,45
2012,9,30,SantaRitaMountains,Pahaska Skipper,Hesperia_pahaska  ,1,7,45
2012,9,30,SantaRitaMountains,Painted Lady,Vanessa_cardui  ,25,7,45
2012,9,30,SantaRitaMountains,Palmer's Metalmark,Apodemia_palmeri  ,4,7,45
2012,9,30,SantaRitaMountains,Pipevine Swallowtail,Battus_philenor  ,36,7,45
2012,9,30,SantaRitaMountains,Queen,Danaus_gilippus ,133,7,45
2012,9,30,SantaRitaMountains,Question Mark,Polygonia_interrogationis  ,1,7,45
2012,9,30,SantaRitaMountains,Reakirt's Blue,Hemiargus_isola  ,202,7,45
2012,9,30,SantaRitaMountains,Red Admiral,Vanessa_atalanta  ,1,7,45
2012,9,30,SantaRitaMountains,Red Satyr,Megisto_rubricata  ,7,7,45
2012,9,30,SantaRitaMountains,Red-bordered Satyr,Gyrocheilus_patrobas  ,70,7,45
2012,9,30,SantaRitaMountains,Red-spotted Purple,Limenitis_arthemis_astyanax  ,43,7,45
2012,9,30,SantaRitaMountains,Satyr Comma,Polygonia_satyrus  ,2,7,45
2012,9,30,SantaRitaMountains,Sheep Skipper,Atrytonopsis_edwardsii  ,5,7,45
2012,9,30,SantaRitaMountains,Sleepy Orange,Eurema_nicippe  ,30,7,45
2012,9,30,SantaRitaMountains,Southern Dogface,Colias_cesonia  ,32,7,45
2012,9,30,SantaRitaMountains,Spring Azure,Celastrina_ladon  ,89,7,45
2012,9,30,SantaRitaMountains,Tailed Orange,Eurema_proterpia  ,147,7,45
2012,9,30,SantaRitaMountains,Tawny Emperor,Asterocampa_clyton  ,27,7,45
2012,9,30,SantaRitaMountains,Texan Crescent,Phyciodes_texana  ,65,7,45
2012,9,30,SantaRitaMountains,Theona Checkerspot,Thessalia_theona  ,1,7,45
2012,9,30,SantaRitaMountains,Tiny Checkerspot,Dymasia_dymas  ,328,7,45
2012,9,30,SantaRitaMountains,Toltec Roadside-Skipper,Amblyscirtes_tolteca  ,2,7,45
2012,9,30,SantaRitaMountains,Tropical Buckeye,Junonia_genoveva  ,3,7,45
2012,9,30,SantaRitaMountains,Tropical Leafwing,Anaea_aidea  ,1,7,45
2012,9,30,SantaRitaMountains,Two-tailed Swallowtail,Papilio_multicaudata  ,19,7,45
2012,9,30,SantaRitaMountains,Variegated Fritillary,Euptoieta_claudia  ,9,7,45
2012,9,30,SantaRitaMountains,West Coast Lady,Vanessa_annabella  ,1,7,45
2012,9,30,SantaRitaMountains,Western Pygmy-Blue,Brephidium_exile  ,60,7,45
2012,9,30,SantaRitaMountains,White Checkered-Skipper,Pyrgus_albescens  ,27,7,45
2012,9,30,SantaRitaMountains,Zela Metalmark,Emesis_zela  ,1,7,45
2013,7,28,SantaRitaMountains,Acacia Skipper,Cogia_hippalus  ,32,5,26.5
2013,7,28,SantaRitaMountains,American Lady,Vanessa_virginiensis  ,3,5,26.5
2013,7,28,SantaRitaMountains,American Snout,Libytheana_carinenta  ,8,5,26.5
2013,7,28,SantaRitaMountains,Arizona Powdered-Skipper,Systasea_zampa  ,4,5,26.5
2013,7,28,SantaRitaMountains,Arizona Skipper,Codatractus_arizonensis  ,35,5,26.5
2013,7,28,SantaRitaMountains,Black Swallowtail,Papilio_polyxenes  ,1,5,26.5
2013,7,28,SantaRitaMountains,Bordered Patch,Chlosyne_lacinia  ,199,5,26.5
2013,7,28,SantaRitaMountains,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,14,5,26.5
2013,7,28,SantaRitaMountains,California Sister,Adelpha_bredowii  ,10,5,26.5
2013,7,28,SantaRitaMountains,Ceraunus Blue,Hemiargus_ceraunus  ,2,5,26.5
2013,7,28,SantaRitaMountains,Checkered White,Pontia_protodice  ,1,5,26.5
2013,7,28,SantaRitaMountains,Cloudless Sulphur,Phoebis_sennae  ,4,5,26.5
2013,7,28,SantaRitaMountains,Common Buckeye,Junonia_coenia  ,3,5,26.5
2013,7,28,SantaRitaMountains,Common Sootywing,Pholisora_catullus  ,22,5,26.5
2013,7,28,SantaRitaMountains,Common Streaky-Skipper,Celotes_nessus  ,10,5,26.5
2013,7,28,SantaRitaMountains,Desert Checkered-Skipper,Pyrgus_philetas  ,1,5,26.5
2013,7,28,SantaRitaMountains,Desert Cloudywing,Achalarus_casica  ,1,5,26.5
2013,7,28,SantaRitaMountains,Dotted Roadside-Skipper,Amblyscirtes_eos  ,3,5,26.5
2013,7,28,SantaRitaMountains,Drusius Cloudywing,Thorybes_drusius ,3,5,26.5
2013,7,28,SantaRitaMountains,Elada Checkerspot,Texola_elada  ,27,5,26.5
2013,7,28,SantaRitaMountains,Elf,Microtia_elva  ,13,5,26.5
2013,7,28,SantaRitaMountains,Elissa Roadside-Skipper,Amblyscirtes_elissa  ,4,5,26.5
2013,7,28,SantaRitaMountains,Empress Leilia,Asterocampa_leilia  ,29,5,26.5
2013,7,28,SantaRitaMountains,Fatal Metalmark,Calephelis_nemesis  ,1,5,26.5
2013,7,28,SantaRitaMountains,Giant Swallowtail,Papilio_cresphontes  ,2,5,26.5
2013,7,28,SantaRitaMountains,Gold-costa Skipper,Cogia_caicus  ,3,5,26.5
2013,7,28,SantaRitaMountains,Golden Banded-Skipper,Autochton_cellus  ,53,5,26.5
2013,7,28,SantaRitaMountains,Golden-headed Scallopwing,Staphylus_ceos  ,39,5,26.5
2013,7,28,SantaRitaMountains,Hackberry Emperor,Asterocampa_celtis  ,3,5,26.5
2013,7,28,SantaRitaMountains,Large Roadside-Skipper,Amblyscirtes_exoteria  ,3,5,26.5
2013,7,28,SantaRitaMountains,Many-spotted Skipperling,Piruna_cingo  ,3,5,26.5
2013,7,28,SantaRitaMountains,Marine Blue,Leptotes_marina  ,51,5,26.5
2013,7,28,SantaRitaMountains,Mexican Yellow,Eurema_mexicana  ,3,5,26.5
2013,7,28,SantaRitaMountains,Moon-marked Skipper,Atrytonopsis_lunus  ,1,5,26.5
2013,7,28,SantaRitaMountains,Mournful Duskywing,Erynnis_tristis  ,1,5,26.5
2013,7,28,SantaRitaMountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,5,26.5
2013,7,28,SantaRitaMountains,Northern Cloudywing,Thorybes_pylades  ,105,5,26.5
2013,7,28,SantaRitaMountains,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,1,5,26.5
2013,7,28,SantaRitaMountains,Orange Skipperling,Copaeodes_aurantiacus  ,14,5,26.5
2013,7,28,SantaRitaMountains,Painted Lady,Vanessa_cardui  ,10,5,26.5
2013,7,28,SantaRitaMountains,Pipevine Swallowtail,Battus_philenor  ,7,5,26.5
2013,7,28,SantaRitaMountains,Reakirt's Blue,Hemiargus_isola  ,7,5,26.5
2013,7,28,SantaRitaMountains,Red Satyr,Megisto_rubricata  ,14,5,26.5
2013,7,28,SantaRitaMountains,Red-spotted Purple,Limenitis_arthemis_astyanax  ,5,5,26.5
2013,7,28,SantaRitaMountains,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,3,5,26.5
2013,7,28,SantaRitaMountains,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,1,5,26.5
2013,7,28,SantaRitaMountains,Sleepy Orange,Eurema_nicippe  ,1,5,26.5
2013,7,28,SantaRitaMountains,Southern Dogface,Colias_cesonia  ,1,5,26.5
2013,7,28,SantaRitaMountains,Spring Azure,Celastrina_ladon  ,1,5,26.5
2013,7,28,SantaRitaMountains,Tawny Emperor,Asterocampa_clyton  ,1,5,26.5
2013,7,28,SantaRitaMountains,Taxiles Skipper,Poanes_taxiles  ,8,5,26.5
2013,7,28,SantaRitaMountains,Texan Crescent,Phyciodes_texana  ,4,5,26.5
2013,7,28,SantaRitaMountains,Theona Checkerspot,Thessalia_theona  ,2,5,26.5
2013,7,28,SantaRitaMountains,Tiny Checkerspot,Dymasia_dymas  ,270,5,26.5
2013,7,28,SantaRitaMountains,Two-tailed Swallowtail,Papilio_multicaudata  ,22,5,26.5
2013,7,28,SantaRitaMountains,White-striped Longtail,Chioides_catillus  ,1,5,26.5
2013,9,29,SantaRitaMountains,American Lady,Vanessa_virginiensis  ,7,7,36
2013,9,29,SantaRitaMountains,American Snout,Libytheana_carinenta  ,101,7,36
2013,9,29,SantaRitaMountains,Arizona Giant-Skipper,Agathymus_aryxna  ,15,7,36
