Year,Month,Day,Site,NABAEnglishName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2021,7,31,Santa Rita Mountains,Bronze roadside skipper,4,36,10,6,17
2021,7,31,Santa Rita Mountains,California sister,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Ceraunus blue,5,36,10,6,17
2021,7,31,Santa Rita Mountains,Checkered white,4,36,10,6,17
2021,7,31,Santa Rita Mountains,Cloudless sulphur,109,36,10,6,17
2021,7,31,Santa Rita Mountains,Common sootywing,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Common streaky skipper,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Common or white checkered skipper,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Dainty sulphur,7,36,10,6,17
2021,7,31,Santa Rita Mountains,Elada checkerspot,26,36,10,6,17
2021,7,31,Santa Rita Mountains,Empress leilia,61,36,10,6,17
2021,7,31,Santa Rita Mountains,Fiery skipper,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Funereal duskywing,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Giant swallowtail,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Golden banded-skipper,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Golden-headed scallopwing,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Hackberry emperor,5,36,10,6,17
2021,7,31,Santa Rita Mountains,Lyside sulphur,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Marine blue,1027,36,10,6,17
2021,7,31,Santa Rita Mountains,Mexican yellow,8,36,10,6,17
2021,7,31,Santa Rita Mountains,Monarch,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Moon-marked skipper,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Mourning cloak,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Nysa roadside skipper,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Orange sulphur,27,36,10,6,17
2021,7,31,Santa Rita Mountains,Painted lady,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Palmer’s metalmark,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Pipevine swallowtail,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Queen,8,36,10,6,17
2021,7,31,Santa Rita Mountains,Red admiral,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Red-spotted purple,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Siva juniper hairstreak,16,36,10,6,17
2021,7,31,Santa Rita Mountains,Sleepy orange,72,36,10,6,17
2021,7,31,Santa Rita Mountains,Southern dogface,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Tawny emperor,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Taxiles skipper,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Tiny checkerspot,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Two-tailed swallowtail,5,36,10,6,17
2021,7,31,Santa Rita Mountains,Variegated fritillary,32,36,10,6,17
2021,10,2,Santa Rita Mountains,American lady,34,89.5,30,14,33
2021,10,2,Santa Rita Mountains,American snout,83276,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Arizona giant skipper,8,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Arizona metalmark,22,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Arizona powdered skipper,14,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Black swallowtail,4,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Boisduval's yellow,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Bordered patch,15,89.5,30,14,33
2021,10,2,Santa Rita Mountains,California sister,109,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Ceraunus blue,128,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Checkered white,38,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Checkered white,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Clouded skipper,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Cloudless sulphur,2159,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Common buckeye,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Common or white checkered skipper,131,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Dainty sulphur,21907,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Desert checkered skipper,17,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Dorantes longtail,42,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Dull firetip,5,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Elada checkerspot,189,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Elf,3,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Empress leilia,3638,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Erichson's white skipper,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Eufala skipper,24,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Fatal metalmark,12,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Fiery skipper,17,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Funereal duskywing,195,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Giant swallowtail,11,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Gray hairstreak,190,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Great purple hairstreak,30,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Great southern white,18,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Gulf fritillary,11,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Hackberry emperor,73,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Large orange sulphur,4,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Laviana white-skipper,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Leda ministreak,725,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mallow scrub-hairstreak,4,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Marine blue,144,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mexican yellow,1945,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mimosa yellow,30,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Monarch,7,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mormon metalmark,5,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mournful duskywing,4,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Mourning cloak,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Nabokov's satyr,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Northern cloudywing,3,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Nysa roadside skipper,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Orange skipperling,59,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Orange sulphur,105,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Pahaska skipper,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Painted lady,61,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Palmer’s metalmark,883,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Pipevine swallowtail,67,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Queen,80,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Question mark,3,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Reakirt's blue,65,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Red admiral,3,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Red satyr,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Red-bordered satyr,97,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Red-spotted purple,47,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Sheep skipper,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Siva juniper hairstreak,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Sleepy orange,171,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Southern dogface,475,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Spring azure,87,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Tailed orange,17077,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Tawny emperor,36,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Texan crescent,58,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Theona checkerspot,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Tiny checkerspot,148,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Tropical buckeye,1,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Tropical leafwing,2,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Two-tailed swallowtail,13,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Variegated fritillary,9,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Violet-clouded skipper,17,89.5,30,14,33
2021,10,2,Santa Rita Mountains,West coast lady,3,89.5,30,14,33
2021,10,2,Santa Rita Mountains,Western pygmy blue,125,89.5,30,14,33
2021,10,2,Santa Rita Mountains,White-patched skipper,15,89.5,30,14,33
2014,9,20,McDowell Sonoran Preserve,California patch,7,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Checkered white,3,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Cloudless sulphur,47,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Common or white checkered skipper,6,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Dainty sulphur,9,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Empress leilia,4,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Marine blue,12,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Mormon metalmark,22,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Painted lady,3,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Pipevine swallowtail,11,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Queen,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Reakirt's blue,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Sleepy orange,19,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,American snout,40,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Southern dogface,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Ceraunus blue,9,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Variegated fritillary,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Orange sulphur,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Cloudless sulphur,41,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Empress leilia,8,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Painted lady,4,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Pipevine swallowtail,18,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Queen,16,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Sleepy orange,90,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,American snout,7,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Southern dogface,16,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,California patch,57,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Ceraunus blue,10,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Unidentified checkerspot,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Black swallowtail,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Mormon metalmark,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Dainty sulphur,3,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Funereal duskywing,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Unidentified,4,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Arizona powdered skipper,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,California patch,75,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Cloudless sulphur,20,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Common or white checkered skipper,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Dainty sulphur,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Empress leilia,7,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Erichson's white skipper,5,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Funereal duskywing,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Great purple hairstreak,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Marine blue,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Painted lady,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Queen,5,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Reakirt's blue,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Sleepy orange,57,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,American snout,12,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Southern dogface,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Tiny checkerspot,8,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Ceraunus blue,5,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Common buckeye,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Black swallowtail,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,California patch,15,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Cloudless sulphur,40,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Dainty sulphur,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Empress leilia,7,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Funereal duskywing,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Great purple hairstreak,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Gray hairstreak,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Painted lady,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Pipevine swallowtail,4,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Queen,5,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Sleepy orange,60,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,American snout,56,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Southern dogface,6,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Tiny checkerspot,17,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Western pygmy blue,4,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Variable (Chalcedon) checkerspot,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Arizona powdered skipper,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,California patch,38,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Cloudless sulphur,17,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Dainty sulphur,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Empress leilia,11,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Pipevine swallowtail,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Queen,2,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Reakirt's blue,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Sleepy orange,10,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,American snout,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Southern dogface,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Tiny checkerspot,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Mallow scrub-hairstreak,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Spring azure,1,8,28,4,6
2014,9,20,McDowell Sonoran Preserve,Two-tailed swallowtail,1,8,28,4,6
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Marine blue,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Ceraunus blue,3,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Queen,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Common or white checkered skipper,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Cloudless sulphur,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,14,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Dainty sulphur,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Mormon metalmark,11,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Palmer’s metalmark,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Empress leilia,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Common or white checkered skipper,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Funereal duskywing,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Cloudless sulphur,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Mormon metalmark,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Painted lady,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,American snout,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Queen,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Common buckeye,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Arizona powdered skipper,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Arizona giant skipper,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Cloudless sulphur,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Orange sulphur,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,13,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Gray hairstreak,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Ceraunus blue,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Reakirt's blue,5,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Western pygmy blue,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Mormon metalmark,4,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Empress leilia,5,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,American snout,8,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Queen,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,8,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Gray hairstreak,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Mormon metalmark,15,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Empress leilia,7,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,American snout,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Queen,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Cloudless sulphur,3,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Sleepy orange,11,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Gray hairstreak,1,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Spring azure,3,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Mormon metalmark,5,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Empress leilia,10,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,American snout,11,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Arizona powdered skipper,2,14.5,45,5,9
2015,10,3,McDowell Sonoran Preserve,Funereal duskywing,1,14.5,45,5,9
2016,9,17,McDowell Sonoran Preserve,Pipevine swallowtail,6,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sleepy orange,34,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Cloudless sulphur,8,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Ceraunus blue,34,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Marine blue,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Western pygmy blue,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Mormon metalmark,21,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,American snout,12,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,California patch,3,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Queen,3,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Empress leilia,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Pipevine swallowtail,15,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Two-tailed swallowtail,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sleepy orange,69,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Southern dogface,13,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Ceraunus blue,3,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Mormon metalmark,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,American snout,6,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,California patch,24,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Queen,16,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Empress leilia,14,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Funereal duskywing,4,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sheep skipper,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Two-tailed swallowtail,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sleepy orange,16,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Cloudless sulphur,14,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Southern dogface,4,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Fatal metalmark,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,American snout,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Queen,3,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Empress leilia,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Funereal duskywing,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Unidentified,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sleepy orange,33,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Cloudless sulphur,8,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Southern dogface,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Marine blue,24,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Mormon metalmark,8,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,California patch,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Empress leilia,13,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Funereal duskywing,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Sleepy orange,56,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Cloudless sulphur,10,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Southern dogface,9,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Dainty sulphur,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Gray hairstreak,4,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Reakirt's blue,1,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Ceraunus blue,6,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Marine blue,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Great purple hairstreak,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Mormon metalmark,21,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,California patch,6,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Queen,2,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Empress leilia,33,12.5,27,4,6
2016,9,17,McDowell Sonoran Preserve,Funereal duskywing,7,12.5,27,4,6
2017,4,8,McDowell Sonoran Preserve,Pipevine swallowtail,3,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Sleepy orange,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Orange sulphur,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Checkered white,6,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Unidentified blue,6,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Unidentified sulphur,3,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Queen,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Pipevine swallowtail,20,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Sleepy orange,37,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Cloudless sulphur,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Southern dogface,4,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Dainty sulphur,19,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Checkered white,82,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Pima desert orangetip,6,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Gray hairstreak,3,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Reakirt's blue,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Spring azure,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Square spotted blue (Martin’s Bernardino blue),2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Marine blue,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,American snout,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Painted lady,21,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,California patch,28,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Queen,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Empress leilia,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Sleepy orange,15,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Dainty sulphur,5,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Checkered white,38,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Sara orangetip,4,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Gray hairstreak,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Ceraunus blue,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Spring azure,26,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Square spotted blue (Martin’s Bernardino blue),16,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Marine blue,16,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Great purple hairstreak,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Mormon metalmark,1,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,American snout,6,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Painted lady,12,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Tiny checkerspot,5,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,California patch,21,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Variable (Chalcedon) checkerspot,5,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Queen,5,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Empress leilia,6,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Unidentified blue,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Unidentified,2,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Sleepy orange,9,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Orange sulphur,45,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Dainty sulphur,18,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Checkered white,16,19,29,5,13
2017,4,8,McDowell Sonoran Preserve,Gray hairstreak,1,19,29,5,13
