...1,Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Family
12570,2013,4,7,SabinoCanyonAZ,Battus_philenor,81,45.5,NA,7,NA,pipevine swallowtail,Papilionidae
12619,2013,7,20,SabinoCanyonAZ,Battus_philenor,30,31.5,NA,7,NA,pipevine swallowtail,Papilionidae
12668,2011,7,31,SantaRitaMountains,Battus_philenor,7,16,NA,3,NA,pipevine swallowtail,Papilionidae
12715,2011,10,1,SantaRitaMountains,Battus_philenor,53,41.5,NA,6,NA,pipevine swallowtail,Papilionidae
12775,2012,7,29,SantaRitaMountains,Battus_philenor,25,18.5,NA,5,NA,pipevine swallowtail,Papilionidae
12840,2012,9,30,SantaRitaMountains,Battus_philenor,36,45,NA,7,NA,pipevine swallowtail,Papilionidae
12907,2013,7,28,SantaRitaMountains,Battus_philenor,7,26.5,NA,5,NA,pipevine swallowtail,Papilionidae
12958,2013,9,29,SantaRitaMountains,Battus_philenor,50,36,NA,7,NA,pipevine swallowtail,Papilionidae
13059,1998,7,7,SycamoreCreekAZ,Battus_philenor,73,9,NA,3,NA,pipevine swallowtail,Papilionidae
13074,1999,7,23,SycamoreCreekAZ,Battus_philenor,2,10,NA,4,NA,pipevine swallowtail,Papilionidae
13081,2000,7,22,SycamoreCreekAZ,Battus_philenor,12,6,NA,3,NA,pipevine swallowtail,Papilionidae
13095,2004,7,28,SycamoreCreekAZ,Battus_philenor,33,5.3,NA,3,NA,pipevine swallowtail,Papilionidae
34,2021,9,11,BoyceThompsonArboretum,Brephidium_exile,4,7,10,3,6,western pygmy blue,Lycaenidae
68,2021,8,26,Cottonwood,Brephidium_exile,6,25,8,4,3,western pygmy blue,Lycaenidae
105,2021,4,3,McDowellSonoranPreserve,Brephidium_exile,2,16.5,17,6,20,western pygmy blue,Lycaenidae
145,2021,9,25,McDowellSonoranPreserve,Brephidium_exile,76,28.5,28,6,20,western pygmy blue,Lycaenidae
197,2021,8,9,PatagoniaAZ,Brephidium_exile,3,63.5,15,8,24,western pygmy blue,Lycaenidae
307,2021,8,2,RamseyCanyonAZ,Brephidium_exile,28,48,12,8,48,western pygmy blue,Lycaenidae
378,2021,7,26,SabinoCanyonAZ,Brephidium_exile,8,49.5,20,11,39,western pygmy blue,Lycaenidae
496,2021,10,2,SantaRitaMountains,Brephidium_exile,125,89.5,30,14,33,western pygmy blue,Lycaenidae
523,2014,9,20,McDowellSonoranPreserve,Brephidium_exile,4,8,28,4,6,western pygmy blue,Lycaenidae
546,2015,10,3,McDowellSonoranPreserve,Brephidium_exile,1,14.5,45,5,9,western pygmy blue,Lycaenidae
553,2016,9,17,McDowellSonoranPreserve,Brephidium_exile,1,12.5,27,4,6,western pygmy blue,Lycaenidae
639,2018,9,29,McDowellSonoranPreserve,Brephidium_exile,2,14,27,5,14,western pygmy blue,Lycaenidae
648,2019,4,6,McDowellSonoranPreserve,Brephidium_exile,3,16,30,5,16,western pygmy blue,Lycaenidae
748,2019,8,29,Cottonwood,Brephidium_exile,3,11,4,2,6,western pygmy blue,Lycaenidae
783,2019,7,25,GrandCanyonNorthRim,Brephidium_exile,1,6,9,1,1,western pygmy blue,Lycaenidae
816,2019,8,6,PatagoniaAZ,Brephidium_exile,1,71,25,9,40,western pygmy blue,Lycaenidae
964,2019,8,1,RamseyCanyonAZ,Brephidium_exile,13,39.5,11,6,19,western pygmy blue,Lycaenidae
1170,2019,9,28,SantaRitaMountains,Brephidium_exile,1,37.5,18,6,12,western pygmy blue,Lycaenidae
1229,2018,9,8,BoyceThompsonArboretum,Brephidium_exile,2,9,11,3,6,western pygmy blue,Lycaenidae
1290,2018,8,12,PatagoniaAZ,Brephidium_exile,13,62.5,16,8,26,western pygmy blue,Lycaenidae
1376,2018,7,27,PortalAZ,Brephidium_exile,1,26.5,13,4,8,western pygmy blue,Lycaenidae
1442,2018,8,6,RamseyCanyonAZ,Brephidium_exile,77,59.5,17,7,23,western pygmy blue,Lycaenidae
1537,2018,4,3,SabinoCanyonAZ,Brephidium_exile,1,51.5,21,9,33,western pygmy blue,Lycaenidae
1590,2018,7,31,SabinoCanyonAZ,Brephidium_exile,3,33.5,14,6,15,western pygmy blue,Lycaenidae
1722,2018,9,29,SantaRitaMountains,Brephidium_exile,23,58.5,16,9,23,western pygmy blue,Lycaenidae
1780,2017,9,9,BoyceThompsonArboretum,Brephidium_exile,3,12,12,4,7,western pygmy blue,Lycaenidae
1821,2017,9,4,Cottonwood,Brephidium_exile,4,8,4,2,2,western pygmy blue,Lycaenidae
1861,2017,7,23,PortalAZ,Brephidium_exile,1,20,10,3,4,western pygmy blue,Lycaenidae
1922,2017,8,1,RamseyCanyonAZ,Brephidium_exile,63,44,13,6,11,western pygmy blue,Lycaenidae
1996,2017,3,26,SabinoCanyonAZ,Brephidium_exile,2,58,27,10,32,western pygmy blue,Lycaenidae
2053,2017,7,15,SabinoCanyonAZ,Brephidium_exile,1,38.5,12,6,15,western pygmy blue,Lycaenidae
2152,2017,9,30,SantaRitaMountains,Brephidium_exile,26,48.5,18,8,22,western pygmy blue,Lycaenidae
2208,2016,9,10,BoyceThompsonArboretum,Brephidium_exile,2,7,12,3,4,western pygmy blue,Lycaenidae
2251,2016,8,8,PatagoniaAZ,Brephidium_exile,5,45.5,17,6,21,western pygmy blue,Lycaenidae
2392,2016,8,1,RamseyCanyonAZ,Brephidium_exile,30,41.5,13,6,21,western pygmy blue,Lycaenidae
2648,2016,10,2,SantaRitaMountains,Brephidium_exile,28,53,21,8,21,western pygmy blue,Lycaenidae
2756,2015,8,11,PatagoniaAZ,Brephidium_exile,19,81,25,10,43,western pygmy blue,Lycaenidae
2895,2015,8,6,RamseyCanyonAZ,Brephidium_exile,43,53,13,7,17,western pygmy blue,Lycaenidae
2986,2015,3,29,SabinoCanyonAZ,Brephidium_exile,3,64.5,24,9,43,western pygmy blue,Lycaenidae
3173,2015,9,27,SantaRitaMountains,Brephidium_exile,1,39.5,16,6,15,western pygmy blue,Lycaenidae
3233,2014,9,6,BoyceThompsonArboretum,Brephidium_exile,6,10.5,14,3,4,western pygmy blue,Lycaenidae
3274,2014,8,9,PatagoniaAZ,Brephidium_exile,10,80,18,10,44,western pygmy blue,Lycaenidae
3400,2014,8,2,RamseyCanyonAZ,Brephidium_exile,89,45.5,14,7,24,western pygmy blue,Lycaenidae
3472,2014,4,6,SabinoCanyonAZ,Brephidium_exile,3,50,27,8,32,western pygmy blue,Lycaenidae
3526,2014,7,19,SabinoCanyonAZ,Brephidium_exile,1,33.5,11,5,22,western pygmy blue,Lycaenidae
3620,2014,9,28,SantaRitaMountains,Brephidium_exile,27,42,20,6,26,western pygmy blue,Lycaenidae
3669,2020,9,12,BoyceThompsonArboretum,Brephidium_exile,1,7.5,10,3,6,western pygmy blue,Lycaenidae
3689,2020,8,26,Cottonwood,Brephidium_exile,3,20,7,5,5,western pygmy blue,Lycaenidae
3774,2020,7,28,RamseyCanyonAZ,Brephidium_exile,30,55.5,12,7,27,western pygmy blue,Lycaenidae
3870,2020,4,3,SabinoCanyonAZ,Brephidium_exile,8,62,16,11,53,western pygmy blue,Lycaenidae
3926,2020,7,29,SabinoCanyonAZ,Brephidium_exile,2,14.5,7,4,7,western pygmy blue,Lycaenidae
4039,2020,10,4,SantaRitaMountains,Brephidium_exile,5,63.5,17,9,34,western pygmy blue,Lycaenidae
4116,1980,7,19,AtascosaHighlandsAZ,Brephidium_exile,3,26,NA,4,NA,western pygmy blue,Lycaenidae
4357,1985,8,17,AtascosaHighlandsAZ,Brephidium_exile,1,22,NA,3,NA,western pygmy blue,Lycaenidae
4488,1987,8,22,AtascosaHighlandsAZ,Brephidium_exile,20,35,NA,4,NA,western pygmy blue,Lycaenidae
4563,1988,8,13,AtascosaHighlandsAZ,Brephidium_exile,1,33.5,NA,4,NA,western pygmy blue,Lycaenidae
4732,1990,8,18,AtascosaHighlandsAZ,Brephidium_exile,5,50,NA,6,NA,western pygmy blue,Lycaenidae
4896,1992,8,16,AtascosaHighlandsAZ,Brephidium_exile,12,62,NA,8,NA,western pygmy blue,Lycaenidae
4971,1993,8,14,AtascosaHighlandsAZ,Brephidium_exile,1,45,NA,5,NA,western pygmy blue,Lycaenidae
5114,1995,8,20,AtascosaHighlandsAZ,Brephidium_exile,2,51,NA,7,NA,western pygmy blue,Lycaenidae
5181,1996,8,18,AtascosaHighlandsAZ,Brephidium_exile,1,42,NA,7,NA,western pygmy blue,Lycaenidae
5263,1997,8,16,AtascosaHighlandsAZ,Brephidium_exile,7,49,NA,6,NA,western pygmy blue,Lycaenidae
5350,1998,8,15,AtascosaHighlandsAZ,Brephidium_exile,18,53.5,NA,6,NA,western pygmy blue,Lycaenidae
5427,1999,8,14,AtascosaHighlandsAZ,Brephidium_exile,2,64,NA,7,NA,western pygmy blue,Lycaenidae
5580,2001,8,18,AtascosaHighlandsAZ,Brephidium_exile,15,56,NA,6,NA,western pygmy blue,Lycaenidae
5614,2007,8,11,BoyceThompsonArboretum,Brephidium_exile,2,15,NA,3,NA,western pygmy blue,Lycaenidae
5644,2009,9,12,BoyceThompsonArboretum,Brephidium_exile,1,9.5,NA,4,NA,western pygmy blue,Lycaenidae
5699,2010,9,11,BoyceThompsonArboretum,Brephidium_exile,20,12,NA,3,NA,western pygmy blue,Lycaenidae
5740,2011,9,10,BoyceThompsonArboretum,Brephidium_exile,13,25,NA,4,NA,western pygmy blue,Lycaenidae
5781,2012,9,15,BoyceThompsonArboretum,Brephidium_exile,14,14,NA,3,NA,western pygmy blue,Lycaenidae
5817,2013,9,7,BoyceThompsonArboretum,Brephidium_exile,8,16,NA,3,NA,western pygmy blue,Lycaenidae
5965,2015,8,16,GrandCanyonSouthRim,Brephidium_exile,1,6,NA,4,NA,western pygmy blue,Lycaenidae
6061,2018,9,29,McDowellSonoranPreserve,Brephidium_exile,2,13.5,NA,5,NA,western pygmy blue,Lycaenidae
6134,1986,8,23,PatagoniaAZ,Brephidium_exile,10,54,NA,6,NA,western pygmy blue,Lycaenidae
6207,1987,8,15,PatagoniaAZ,Brephidium_exile,10,54,NA,5,NA,western pygmy blue,Lycaenidae
6370,1989,8,13,PatagoniaAZ,Brephidium_exile,5,65,NA,8,NA,western pygmy blue,Lycaenidae
6450,1990,8,11,PatagoniaAZ,Brephidium_exile,6,37,NA,6,NA,western pygmy blue,Lycaenidae
6541,1991,8,6,PatagoniaAZ,Brephidium_exile,2,61,NA,7,NA,western pygmy blue,Lycaenidae
6641,1992,8,9,PatagoniaAZ,Brephidium_exile,12,56.5,NA,7,NA,western pygmy blue,Lycaenidae
6738,1993,8,7,PatagoniaAZ,Brephidium_exile,19,55,NA,6,NA,western pygmy blue,Lycaenidae
6826,1994,8,6,PatagoniaAZ,Brephidium_exile,28,75,NA,7,NA,western pygmy blue,Lycaenidae
6993,1996,8,11,PatagoniaAZ,Brephidium_exile,7,40,NA,5,NA,western pygmy blue,Lycaenidae
7076,1997,8,9,PatagoniaAZ,Brephidium_exile,2,51,NA,5,NA,western pygmy blue,Lycaenidae
7171,1998,8,8,PatagoniaAZ,Brephidium_exile,32,66.5,NA,6,NA,western pygmy blue,Lycaenidae
7259,1999,8,9,PatagoniaAZ,Brephidium_exile,1,72.5,NA,9,NA,western pygmy blue,Lycaenidae
7345,2000,8,12,PatagoniaAZ,Brephidium_exile,2,64,NA,8,NA,western pygmy blue,Lycaenidae
7441,2001,8,11,PatagoniaAZ,Brephidium_exile,17,75,NA,7,NA,western pygmy blue,Lycaenidae
7497,2002,8,10,PatagoniaAZ,Brephidium_exile,3,47.5,NA,6,NA,western pygmy blue,Lycaenidae
7576,2003,8,9,PatagoniaAZ,Brephidium_exile,5,43.5,NA,6,NA,western pygmy blue,Lycaenidae
7668,2004,8,7,PatagoniaAZ,Brephidium_exile,3,38,NA,5,NA,western pygmy blue,Lycaenidae
7744,2005,8,6,PatagoniaAZ,Brephidium_exile,1,61.5,NA,10,NA,western pygmy blue,Lycaenidae
7813,2006,8,5,PatagoniaAZ,Brephidium_exile,1,35,NA,6,NA,western pygmy blue,Lycaenidae
7899,2007,8,18,PatagoniaAZ,Brephidium_exile,19,58,NA,7,NA,western pygmy blue,Lycaenidae
7988,2008,8,9,PatagoniaAZ,Brephidium_exile,7,56,NA,7,NA,western pygmy blue,Lycaenidae
8076,2009,8,8,PatagoniaAZ,Brephidium_exile,4,71,NA,9,NA,western pygmy blue,Lycaenidae
8167,2010,8,7,PatagoniaAZ,Brephidium_exile,6,82,NA,9,NA,western pygmy blue,Lycaenidae
8239,2011,8,6,PatagoniaAZ,Brephidium_exile,1,79,NA,9,NA,western pygmy blue,Lycaenidae
8336,2012,8,11,PatagoniaAZ,Brephidium_exile,25,62,NA,8,NA,western pygmy blue,Lycaenidae
8416,2013,8,10,PatagoniaAZ,Brephidium_exile,17,73,NA,11,NA,western pygmy blue,Lycaenidae
8495,2017,8,7,PatagoniaAZ,Brephidium_exile,4,54,NA,6,NA,western pygmy blue,Lycaenidae
8578,1999,8,28,PortalAZ,Brephidium_exile,32,62,NA,8,NA,western pygmy blue,Lycaenidae
8740,2001,7,28,PortalAZ,Brephidium_exile,3,28.5,NA,5,NA,western pygmy blue,Lycaenidae
8772,2002,7,27,PortalAZ,Brephidium_exile,2,25,NA,3,NA,western pygmy blue,Lycaenidae
8828,2003,7,26,PortalAZ,Brephidium_exile,6,16,NA,2,NA,western pygmy blue,Lycaenidae
8889,2004,8,14,PortalAZ,Brephidium_exile,17,33.5,NA,4,NA,western pygmy blue,Lycaenidae
8944,2005,8,13,PortalAZ,Brephidium_exile,8,32,NA,4,NA,western pygmy blue,Lycaenidae
9058,2012,7,28,PortalAZ,Brephidium_exile,2,18,NA,4,NA,western pygmy blue,Lycaenidae
9103,2013,7,27,PortalAZ,Brephidium_exile,7,22.5,NA,3,NA,western pygmy blue,Lycaenidae
9174,1979,7,15,RamseyCanyonAZ,Brephidium_exile,2,32,NA,4,NA,western pygmy blue,Lycaenidae
9221,1980,7,13,RamseyCanyonAZ,Brephidium_exile,2,17,NA,3,NA,western pygmy blue,Lycaenidae
9284,1981,7,19,RamseyCanyonAZ,Brephidium_exile,5,27,NA,4,NA,western pygmy blue,Lycaenidae
9420,1983,8,6,RamseyCanyonAZ,Brephidium_exile,39,56,NA,9,NA,western pygmy blue,Lycaenidae
9494,1984,8,11,RamseyCanyonAZ,Brephidium_exile,24,58.5,NA,8,NA,western pygmy blue,Lycaenidae
9574,1985,8,10,RamseyCanyonAZ,Brephidium_exile,8,52,NA,6,NA,western pygmy blue,Lycaenidae
9654,1986,8,16,RamseyCanyonAZ,Brephidium_exile,8,52,NA,7,NA,western pygmy blue,Lycaenidae
9723,1987,8,9,RamseyCanyonAZ,Brephidium_exile,30,69,NA,8,NA,western pygmy blue,Lycaenidae
9785,1988,7,30,RamseyCanyonAZ,Brephidium_exile,4,28,NA,3,NA,western pygmy blue,Lycaenidae
9864,1989,8,6,RamseyCanyonAZ,Brephidium_exile,6,61,NA,6,NA,western pygmy blue,Lycaenidae
9953,1990,8,4,RamseyCanyonAZ,Brephidium_exile,32,55,NA,5,NA,western pygmy blue,Lycaenidae
10048,1991,7,30,RamseyCanyonAZ,Brephidium_exile,22,61.5,NA,8,NA,western pygmy blue,Lycaenidae
10138,1992,8,2,RamseyCanyonAZ,Brephidium_exile,10,55,NA,7,NA,western pygmy blue,Lycaenidae
10236,1993,7,31,RamseyCanyonAZ,Brephidium_exile,106,45.5,NA,4,NA,western pygmy blue,Lycaenidae
10318,1994,7,30,RamseyCanyonAZ,Brephidium_exile,86,44,NA,5,NA,western pygmy blue,Lycaenidae
10420,1995,8,6,RamseyCanyonAZ,Brephidium_exile,81,70,NA,7,NA,western pygmy blue,Lycaenidae
10515,1996,8,5,RamseyCanyonAZ,Brephidium_exile,122,67.5,NA,8,NA,western pygmy blue,Lycaenidae
10616,1997,8,2,RamseyCanyonAZ,Brephidium_exile,99,58,NA,8,NA,western pygmy blue,Lycaenidae
10707,1998,8,1,RamseyCanyonAZ,Brephidium_exile,51,56.5,NA,7,NA,western pygmy blue,Lycaenidae
10793,1999,8,3,RamseyCanyonAZ,Brephidium_exile,28,76,NA,8,NA,western pygmy blue,Lycaenidae
10883,2000,8,5,RamseyCanyonAZ,Brephidium_exile,28,56,NA,6,NA,western pygmy blue,Lycaenidae
10981,2001,8,4,RamseyCanyonAZ,Brephidium_exile,78,63,NA,8,NA,western pygmy blue,Lycaenidae
11035,2002,8,3,RamseyCanyonAZ,Brephidium_exile,90,52,NA,6,NA,western pygmy blue,Lycaenidae
11103,2003,8,2,RamseyCanyonAZ,Brephidium_exile,111,47,NA,5,NA,western pygmy blue,Lycaenidae
11191,2004,7,31,RamseyCanyonAZ,Brephidium_exile,54,43.5,NA,5,NA,western pygmy blue,Lycaenidae
11277,2005,7,31,RamseyCanyonAZ,Brephidium_exile,41,54.5,NA,5,NA,western pygmy blue,Lycaenidae
11341,2006,7,29,RamseyCanyonAZ,Brephidium_exile,18,49,NA,6,NA,western pygmy blue,Lycaenidae
11429,2007,8,11,RamseyCanyonAZ,Brephidium_exile,103,50,NA,5,NA,western pygmy blue,Lycaenidae
11518,2008,8,2,RamseyCanyonAZ,Brephidium_exile,25,54,NA,7,NA,western pygmy blue,Lycaenidae
11612,2009,8,1,RamseyCanyonAZ,Brephidium_exile,49,45,NA,7,NA,western pygmy blue,Lycaenidae
11676,2010,7,31,RamseyCanyonAZ,Brephidium_exile,49,50,NA,7,NA,western pygmy blue,Lycaenidae
11736,2011,7,30,RamseyCanyonAZ,Brephidium_exile,27,46.5,NA,7,NA,western pygmy blue,Lycaenidae
11820,2012,8,4,RamseyCanyonAZ,Brephidium_exile,72,56,NA,7,NA,western pygmy blue,Lycaenidae
11905,2013,8,3,RamseyCanyonAZ,Brephidium_exile,104,82,NA,11,NA,western pygmy blue,Lycaenidae
11980,1993,7,30,SabinoCanyonAZ,Brephidium_exile,3,5,NA,2,NA,western pygmy blue,Lycaenidae
12081,1997,7,26,SabinoCanyonAZ,Brephidium_exile,1,19,NA,4,NA,western pygmy blue,Lycaenidae
12139,2000,7,26,SabinoCanyonAZ,Brephidium_exile,2,21.5,NA,3,NA,western pygmy blue,Lycaenidae
12181,2001,7,18,SabinoCanyonAZ,Brephidium_exile,1,23,NA,4,NA,western pygmy blue,Lycaenidae
12200,2002,7,31,SabinoCanyonAZ,Brephidium_exile,24,15,NA,3,NA,western pygmy blue,Lycaenidae
12232,2008,7,19,SabinoCanyonAZ,Brephidium_exile,1,14,NA,2,NA,western pygmy blue,Lycaenidae
12281,2009,7,18,SabinoCanyonAZ,Brephidium_exile,1,18,NA,4,NA,western pygmy blue,Lycaenidae
12339,2010,7,17,SabinoCanyonAZ,Brephidium_exile,4,32,NA,5,NA,western pygmy blue,Lycaenidae
12428,2011,7,16,SabinoCanyonAZ,Brephidium_exile,7,26.5,NA,7,NA,western pygmy blue,Lycaenidae
12531,2012,7,21,SabinoCanyonAZ,Brephidium_exile,1,18,NA,4,NA,western pygmy blue,Lycaenidae
12864,2012,9,30,SantaRitaMountains,Brephidium_exile,60,45,NA,7,NA,western pygmy blue,Lycaenidae
12977,2013,9,29,SantaRitaMountains,Brephidium_exile,18,36,NA,7,NA,western pygmy blue,Lycaenidae
13045,1980,7,15,SpringervilleAZ,Brephidium_exile,1,9,NA,1,NA,western pygmy blue,Lycaenidae
149,2021,8,9,PatagoniaAZ,Calephelis_arizonensis,1,63.5,15,8,24,arizona metalmark,Riodinidae
424,2021,10,2,SantaRitaMountains,Calephelis_arizonensis,22,89.5,30,14,33,arizona metalmark,Riodinidae
822,2019,8,6,PatagoniaAZ,Calephelis_arizonensis,2,71,25,9,40,arizona metalmark,Riodinidae
970,2019,8,1,RamseyCanyonAZ,Calephelis_arizonensis,1,39.5,11,6,19,arizona metalmark,Riodinidae
1177,2019,9,28,SantaRitaMountains,Calephelis_arizonensis,16,37.5,18,6,12,arizona metalmark,Riodinidae
1297,2018,8,12,PatagoniaAZ,Calephelis_arizonensis,1,62.5,16,8,26,arizona metalmark,Riodinidae
1656,2018,7,29,SantaRitaMountains,Calephelis_arizonensis,1,58.5,16,9,23,arizona metalmark,Riodinidae
1729,2018,9,29,SantaRitaMountains,Calephelis_arizonensis,11,58.5,16,9,23,arizona metalmark,Riodinidae
2159,2017,9,30,SantaRitaMountains,Calephelis_arizonensis,3,48.5,18,8,22,arizona metalmark,Riodinidae
2257,2016,8,8,PatagoniaAZ,Calephelis_arizonensis,6,45.5,17,6,21,arizona metalmark,Riodinidae
2334,2016,7,23,PortalAZ,Calephelis_arizonensis,1,20,9,3,6,arizona metalmark,Riodinidae
2585,2016,7,31,SantaRitaMountains,Calephelis_arizonensis,1,40.5,13,6,20,arizona metalmark,Riodinidae
2655,2016,10,2,SantaRitaMountains,Calephelis_arizonensis,18,53,21,8,21,arizona metalmark,Riodinidae
2764,2015,8,11,PatagoniaAZ,Calephelis_arizonensis,3,81,25,10,43,arizona metalmark,Riodinidae
3100,2015,7,26,SantaRitaMountains,Calephelis_arizonensis,2,43,17,6,21,arizona metalmark,Riodinidae
3180,2015,9,27,SantaRitaMountains,Calephelis_arizonensis,5,39.5,16,6,15,arizona metalmark,Riodinidae
3627,2014,9,28,SantaRitaMountains,Calephelis_arizonensis,4,42,20,6,26,arizona metalmark,Riodinidae
3781,2020,7,28,RamseyCanyonAZ,Calephelis_arizonensis,1,55.5,12,7,27,arizona metalmark,Riodinidae
3972,2020,7,31,SantaRitaMountains,Calephelis_arizonensis,2,60,16,10,44,arizona metalmark,Riodinidae
4044,2020,10,4,SantaRitaMountains,Calephelis_arizonensis,57,63.5,17,9,34,arizona metalmark,Riodinidae
4077,1980,7,19,AtascosaHighlandsAZ,Calephelis_arizonensis,29,26,NA,4,NA,arizona metalmark,Riodinidae
4147,1983,7,30,AtascosaHighlandsAZ,Calephelis_arizonensis,10,26,NA,4,NA,arizona metalmark,Riodinidae
4215,1984,8,5,AtascosaHighlandsAZ,Calephelis_arizonensis,71,41,NA,5,NA,arizona metalmark,Riodinidae
4296,1985,8,17,AtascosaHighlandsAZ,Calephelis_arizonensis,7,22,NA,3,NA,arizona metalmark,Riodinidae
4361,1986,8,30,AtascosaHighlandsAZ,Calephelis_arizonensis,15,35,NA,5,NA,arizona metalmark,Riodinidae
4430,1987,8,22,AtascosaHighlandsAZ,Calephelis_arizonensis,6,35,NA,4,NA,arizona metalmark,Riodinidae
4497,1988,8,13,AtascosaHighlandsAZ,Calephelis_arizonensis,20,33.5,NA,4,NA,arizona metalmark,Riodinidae
4570,1989,8,20,AtascosaHighlandsAZ,Calephelis_arizonensis,1,56,NA,7,NA,arizona metalmark,Riodinidae
4649,1990,8,18,AtascosaHighlandsAZ,Calephelis_arizonensis,10,50,NA,6,NA,arizona metalmark,Riodinidae
4740,1991,8,10,AtascosaHighlandsAZ,Calephelis_arizonensis,44,43.5,NA,5,NA,arizona metalmark,Riodinidae
4809,1992,8,16,AtascosaHighlandsAZ,Calephelis_arizonensis,43,62,NA,8,NA,arizona metalmark,Riodinidae
4906,1993,8,14,AtascosaHighlandsAZ,Calephelis_arizonensis,24,45,NA,5,NA,arizona metalmark,Riodinidae
4979,1994,8,13,AtascosaHighlandsAZ,Calephelis_arizonensis,10,28,NA,4,NA,arizona metalmark,Riodinidae
5045,1995,8,20,AtascosaHighlandsAZ,Calephelis_arizonensis,33,51,NA,7,NA,arizona metalmark,Riodinidae
5120,1996,8,18,AtascosaHighlandsAZ,Calephelis_arizonensis,2,42,NA,7,NA,arizona metalmark,Riodinidae
5188,1997,8,16,AtascosaHighlandsAZ,Calephelis_arizonensis,19,49,NA,6,NA,arizona metalmark,Riodinidae
5269,1998,8,15,AtascosaHighlandsAZ,Calephelis_arizonensis,14,53.5,NA,6,NA,arizona metalmark,Riodinidae
5355,1999,8,14,AtascosaHighlandsAZ,Calephelis_arizonensis,9,64,NA,7,NA,arizona metalmark,Riodinidae
5434,2000,8,19,AtascosaHighlandsAZ,Calephelis_arizonensis,23,65,NA,9,NA,arizona metalmark,Riodinidae
5508,2001,8,18,AtascosaHighlandsAZ,Calephelis_arizonensis,55,56,NA,6,NA,arizona metalmark,Riodinidae
6067,1986,8,23,PatagoniaAZ,Calephelis_arizonensis,15,54,NA,6,NA,arizona metalmark,Riodinidae
6143,1987,8,15,PatagoniaAZ,Calephelis_arizonensis,13,54,NA,5,NA,arizona metalmark,Riodinidae
6216,1988,8,6,PatagoniaAZ,Calephelis_arizonensis,10,52,NA,6,NA,arizona metalmark,Riodinidae
6288,1989,8,13,PatagoniaAZ,Calephelis_arizonensis,11,65,NA,8,NA,arizona metalmark,Riodinidae
6378,1990,8,11,PatagoniaAZ,Calephelis_arizonensis,19,37,NA,6,NA,arizona metalmark,Riodinidae
6457,1991,8,6,PatagoniaAZ,Calephelis_arizonensis,24,61,NA,7,NA,arizona metalmark,Riodinidae
6551,1992,8,9,PatagoniaAZ,Calephelis_arizonensis,36,56.5,NA,7,NA,arizona metalmark,Riodinidae
6652,1993,8,7,PatagoniaAZ,Calephelis_arizonensis,12,55,NA,6,NA,arizona metalmark,Riodinidae
6746,1994,8,6,PatagoniaAZ,Calephelis_arizonensis,45,75,NA,7,NA,arizona metalmark,Riodinidae
6835,1995,8,13,PatagoniaAZ,Calephelis_arizonensis,34,60,NA,1,NA,arizona metalmark,Riodinidae
6925,1996,8,11,PatagoniaAZ,Calephelis_arizonensis,14,40,NA,5,NA,arizona metalmark,Riodinidae
7000,1997,8,9,PatagoniaAZ,Calephelis_arizonensis,7,51,NA,5,NA,arizona metalmark,Riodinidae
7083,1998,8,8,PatagoniaAZ,Calephelis_arizonensis,5,66.5,NA,6,NA,arizona metalmark,Riodinidae
7180,1999,8,9,PatagoniaAZ,Calephelis_arizonensis,1,72.5,NA,9,NA,arizona metalmark,Riodinidae
7266,2000,8,12,PatagoniaAZ,Calephelis_arizonensis,19,64,NA,8,NA,arizona metalmark,Riodinidae
7353,2001,8,11,PatagoniaAZ,Calephelis_arizonensis,18,75,NA,7,NA,arizona metalmark,Riodinidae
7503,2003,8,9,PatagoniaAZ,Calephelis_arizonensis,1,43.5,NA,6,NA,arizona metalmark,Riodinidae
7584,2004,8,7,PatagoniaAZ,Calephelis_arizonensis,2,38,NA,5,NA,arizona metalmark,Riodinidae
7673,2005,8,6,PatagoniaAZ,Calephelis_arizonensis,2,61.5,NA,10,NA,arizona metalmark,Riodinidae
7749,2006,8,5,PatagoniaAZ,Calephelis_arizonensis,4,35,NA,6,NA,arizona metalmark,Riodinidae
7821,2007,8,18,PatagoniaAZ,Calephelis_arizonensis,2,58,NA,7,NA,arizona metalmark,Riodinidae
7908,2008,8,9,PatagoniaAZ,Calephelis_arizonensis,1,56,NA,7,NA,arizona metalmark,Riodinidae
7995,2009,8,8,PatagoniaAZ,Calephelis_arizonensis,9,71,NA,9,NA,arizona metalmark,Riodinidae
8086,2010,8,7,PatagoniaAZ,Calephelis_arizonensis,1,82,NA,9,NA,arizona metalmark,Riodinidae
8661,2001,7,28,PortalAZ,Calephelis_arizonensis,2,28.5,NA,5,NA,arizona metalmark,Riodinidae
9289,1982,6,24,RamseyCanyonAZ,Calephelis_arizonensis,2,33,NA,3,NA,arizona metalmark,Riodinidae
9335,1983,8,6,RamseyCanyonAZ,Calephelis_arizonensis,1,56,NA,9,NA,arizona metalmark,Riodinidae
9429,1984,8,11,RamseyCanyonAZ,Calephelis_arizonensis,6,58.5,NA,8,NA,arizona metalmark,Riodinidae
9792,1989,8,6,RamseyCanyonAZ,Calephelis_arizonensis,3,61,NA,6,NA,arizona metalmark,Riodinidae
